campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,ctr,conversion_rate,roas_calc
268553,Email Campaign,2023-09-18,Inactive,Social Media,4767,365,97,4084.0,8398.66,1.57,0.07656807216278581,0.26575342465753427,2.056478942213516
743704,Referral Program,2023-09-18,Premium,Social Media,2933,393,88,4588.58,3347.53,3.5,0.13399249914763042,0.22391857506361323,0.7295350631350004
464709,New User Discount,2023-09-17,New Users,SMS,1584,382,83,2575.59,2758.36,1.7,0.24116161616161616,0.21727748691099477,1.0709623814349334
10864,Weekend Special,2023-09-17,All,Social Media,2756,890,12,4138.23,6336.74,3.95,0.3229317851959361,0.01348314606741573,1.5312681992059407
599825,Festival Offer,2023-09-17,Inactive,App,1436,860,54,1775.99,7390.3,1.59,0.5988857938718662,0.06279069767441861,4.1612283852949625
834305,Flash Sale,2023-09-17,Premium,SMS,4558,446,23,1487.36,2602.22,1.61,0.09784993418165862,0.0515695067264574,1.749556260757315
708794,Membership Drive,2023-09-17,New Users,App,7078,520,57,1498.05,3086.03,2.45,0.0734670810963549,0.10961538461538461,2.060031374119689
507353,Category Promotion,2023-09-17,Premium,Social Media,4096,872,61,2236.95,2989.48,2.56,0.212890625,0.06995412844036697,1.3364089496859564
131363,App Push Notification,2023-09-17,Premium,SMS,9654,970,71,3882.37,2434.83,1.51,0.10047648643049513,0.0731958762886598,0.6271504261572184
282323,Email Campaign,2023-09-17,All,SMS,2684,634,77,1381.49,7412.17,2.98,0.23621460506706407,0.12145110410094637,5.365344664094565
581921,Referral Program,2023-09-17,All,App,8257,301,93,2340.8,6268.27,3.76,0.03645391788785273,0.3089700996677741,2.6778323650034177
538096,New User Discount,2023-09-16,All,SMS,2194,601,44,2122.59,8653.61,3.34,0.2739288969917958,0.07321131447587355,4.07691075525655
181751,Weekend Special,2023-09-16,Premium,SMS,7832,873,83,1352.41,7661.11,2.09,0.11146578140960163,0.09507445589919816,5.664783608521084
624288,Festival Offer,2023-09-16,Inactive,App,4102,276,65,3676.72,5272.74,1.66,0.06728425158459288,0.23550724637681159,1.4340879914706586
754350,Flash Sale,2023-09-16,All,App,1204,307,67,3580.95,3967.18,1.58,0.2549833887043189,0.2182410423452769,1.1078568536282272
808067,Membership Drive,2023-09-16,Premium,SMS,5507,416,100,3269.93,8768.33,2.55,0.07554022153622662,0.2403846153846154,2.681503885404275
461849,Category Promotion,2023-09-16,All,App,6331,672,73,4634.59,2307.9,2.34,0.10614436897804454,0.10863095238095238,0.497972851967488
76274,App Push Notification,2023-09-16,Premium,Social Media,2107,422,67,1757.53,9869.78,2.62,0.20028476506881823,0.15876777251184834,5.615710684881624
315136,Email Campaign,2023-09-16,All,SMS,9216,190,29,1101.27,3183.29,3.79,0.020616319444444444,0.15263157894736842,2.8905627139575216
656489,Referral Program,2023-09-16,New Users,Email,2083,390,30,4085.22,5183.44,1.91,0.1872299567930869,0.07692307692307693,1.2688276273982797
631731,New User Discount,2023-09-15,Premium,Social Media,9614,737,81,3476.2,8163.83,2.46,0.07665903890160183,0.10990502035278155,2.3484926068695704
95038,Weekend Special,2023-09-15,Inactive,Email,5847,478,35,1492.12,3837.79,3.04,0.08175132546605096,0.07322175732217573,2.572038441948369
827380,Festival Offer,2023-09-15,Premium,Social Media,4342,811,81,4639.26,9020.46,1.72,0.18678028558268078,0.0998766954377312,1.9443747494212436
231967,Flash Sale,2023-09-15,Premium,Social Media,4334,565,63,4565.7,4129.96,1.68,0.13036455929856944,0.11150442477876106,0.9045622796066322
180610,Membership Drive,2023-09-15,New Users,Social Media,2423,168,55,1524.3,9705.87,2.61,0.06933553446141147,0.3273809523809524,6.367427671718167
20729,Category Promotion,2023-09-15,Inactive,Email,5849,884,25,2724.69,3724.69,3.54,0.1511369464865789,0.02828054298642534,1.3670142291416638
795984,App Push Notification,2023-09-15,New Users,Email,8926,490,87,3292.96,4884.42,1.72,0.05489580999327806,0.17755102040816326,1.4832916282007678
919371,Email Campaign,2023-09-15,Premium,Email,6148,760,47,4867.8,5283.38,2.44,0.1236174365647365,0.06184210526315789,1.0853732692386704
962692,Referral Program,2023-09-15,New Users,Email,9966,561,90,1762.57,5567.77,2.33,0.056291390728476824,0.16042780748663102,3.1588929801369594
867363,New User Discount,2023-09-14,Inactive,Social Media,4362,839,57,1050.26,6854.74,3.7,0.19234296194406236,0.06793802145411204,6.526707672385886
663952,Weekend Special,2023-09-14,Inactive,App,8151,761,57,4947.69,2418.21,1.82,0.09336277757330388,0.07490144546649145,0.488755358561268
361285,Festival Offer,2023-09-14,Premium,App,1563,603,87,4234.98,2769.46,2.91,0.3857965451055662,0.14427860696517414,0.6539487789788855
387493,Flash Sale,2023-09-14,Premium,SMS,4738,191,65,4865.93,6502.28,3.26,0.04031236808780076,0.3403141361256545,1.3362872051180348
249412,Membership Drive,2023-09-14,Inactive,App,5524,502,36,4489.85,3597.33,2.79,0.09087617668356264,0.07171314741035857,0.8012138490150004
222022,Category Promotion,2023-09-14,Premium,Email,5983,305,50,3211.33,8337.15,1.99,0.05097777034932308,0.16393442622950818,2.5961673200823334
836766,App Push Notification,2023-09-14,All,Social Media,7819,834,37,2848.9,8234.26,3.68,0.10666325617086583,0.04436450839328537,2.8903296008985926
767899,Email Campaign,2023-09-14,Premium,App,3801,247,60,4856.98,5933.08,3.17,0.06498289923704288,0.242914979757085,1.2215574286902562
796588,Referral Program,2023-09-14,New Users,App,8684,817,16,2561.97,8821.08,3.81,0.09408106863196683,0.019583843329253364,3.443084813639504
274398,New User Discount,2023-09-13,Premium,SMS,8514,947,16,2634.33,6667.96,1.68,0.1112285647169368,0.01689545934530095,2.5311787057809765
34071,Weekend Special,2023-09-13,New Users,SMS,6493,345,19,1264.38,5396.85,1.65,0.05313414446326813,0.05507246376811594,4.268376595643715
431617,Festival Offer,2023-09-13,Inactive,Email,5842,141,89,3026.83,3738.15,3.48,0.024135570010270457,0.6312056737588653,1.2350049391607723
755406,Flash Sale,2023-09-13,New Users,SMS,7421,151,43,1377.09,8465.83,3.89,0.020347662040156315,0.2847682119205298,6.147622885940644
446826,Membership Drive,2023-09-13,All,SMS,9810,725,10,4323.84,2725.81,2.04,0.07390417940876656,0.013793103448275862,0.6304141688869153
173976,Category Promotion,2023-09-13,New Users,Email,5401,515,51,4991.76,3085.4,3.69,0.09535271246065544,0.09902912621359224,0.6180986265365322
202989,App Push Notification,2023-09-13,New Users,Social Media,5747,142,99,3242.12,8723.4,3.63,0.024708543587958934,0.6971830985915493,2.690646860696088
376939,Email Campaign,2023-09-13,All,Email,9843,155,35,1752.14,8194.2,2.35,0.015747231535101085,0.22580645161290322,4.676681087127741
326452,Referral Program,2023-09-13,New Users,App,7729,945,56,4283.0,8404.1,1.98,0.12226678742398758,0.05925925925925926,1.9621993929488677
715540,New User Discount,2023-09-12,New Users,App,2190,687,12,1562.73,7094.93,3.93,0.3136986301369863,0.017467248908296942,4.540086899208436
984391,Weekend Special,2023-09-12,New Users,App,6767,174,43,2472.11,2346.01,3.36,0.02571301906310034,0.2471264367816092,0.948990942959658
29787,Festival Offer,2023-09-12,Premium,Email,3440,213,95,4657.41,4284.15,1.61,0.06191860465116279,0.4460093896713615,0.9198567444137407
494886,Flash Sale,2023-09-12,Premium,SMS,3435,752,29,4511.87,2128.05,3.6,0.21892285298398836,0.03856382978723404,0.4716558766099201
749817,Membership Drive,2023-09-12,Inactive,SMS,2082,622,88,4654.37,4717.28,2.01,0.2987512007684918,0.1414790996784566,1.0135163298147762
270717,Category Promotion,2023-09-12,New Users,Email,8415,150,34,2935.21,3977.18,2.13,0.017825311942959002,0.22666666666666666,1.354989932577226
103909,App Push Notification,2023-09-12,Inactive,Email,6525,243,58,3761.21,2580.37,2.37,0.037241379310344824,0.23868312757201646,0.6860478409873418
198073,Email Campaign,2023-09-12,All,Social Media,5175,174,75,1811.74,3229.92,3.4,0.0336231884057971,0.43103448275862066,1.7827723624802676
142635,Referral Program,2023-09-12,New Users,SMS,8052,210,24,4623.82,2589.98,2.65,0.02608047690014903,0.11428571428571428,0.5601385867096903
409740,New User Discount,2023-09-11,New Users,App,8492,826,88,2409.29,7709.26,2.06,0.09726801695713613,0.10653753026634383,3.1998057519020127
646037,Weekend Special,2023-09-11,Inactive,Email,4434,597,68,1213.69,9679.76,2.56,0.13464140730717186,0.11390284757118928,7.97547973535252
592071,Festival Offer,2023-09-11,Inactive,SMS,4443,812,32,1567.5,5494.87,1.9,0.18275939680396128,0.03940886699507389,3.505499202551834
274580,Flash Sale,2023-09-11,Inactive,App,5973,703,75,3900.65,8081.03,3.21,0.117696300016742,0.10668563300142248,2.0717136887441834
881630,Membership Drive,2023-09-11,Premium,Social Media,5809,117,72,4902.4,3821.27,2.78,0.020141160268548803,0.6153846153846154,0.7794692395561358
284113,Category Promotion,2023-09-11,Inactive,Social Media,7838,305,72,4127.05,9333.6,1.94,0.03891298800714468,0.2360655737704918,2.261566978834761
814073,App Push Notification,2023-09-11,New Users,SMS,4148,125,30,2888.55,5143.96,3.64,0.03013500482160077,0.24,1.7808104412248358
871316,Email Campaign,2023-09-11,New Users,Social Media,4009,784,73,3738.55,5406.34,3.0,0.19555999002244948,0.09311224489795919,1.4461061106578754
884401,Referral Program,2023-09-11,New Users,Email,1952,962,99,1325.1,8207.6,2.64,0.492827868852459,0.10291060291060292,6.19394762659422
952995,New User Discount,2023-09-10,Inactive,Social Media,8307,876,80,2485.34,7925.12,2.68,0.1054532322137956,0.091324200913242,3.1887468113014714
410897,Weekend Special,2023-09-10,Premium,App,2730,125,39,4378.08,8606.81,2.59,0.045787545787545784,0.312,1.9658868727844168
452360,Festival Offer,2023-09-10,Premium,Social Media,9119,238,11,3218.78,3661.71,3.21,0.026099352999232373,0.046218487394957986,1.137608037827997
704194,Flash Sale,2023-09-10,Inactive,Email,7783,475,82,2926.19,8825.58,2.76,0.061030450982911474,0.1726315789473684,3.0160652589203023
156450,Membership Drive,2023-09-10,Premium,SMS,2148,362,38,4644.66,5320.85,2.18,0.1685288640595903,0.10497237569060773,1.1455843915378092
124963,Category Promotion,2023-09-10,New Users,SMS,9214,349,100,3266.85,4929.18,3.53,0.037877143477317125,0.28653295128939826,1.508847972817852
416177,App Push Notification,2023-09-10,All,SMS,5239,272,24,3674.11,5127.94,3.34,0.051918305020041994,0.08823529411764706,1.3956958283774845
198356,Email Campaign,2023-09-10,Premium,Email,5035,439,19,4247.24,4089.19,3.76,0.08718967229394241,0.04328018223234624,0.9627875985345778
311927,Referral Program,2023-09-10,Inactive,Social Media,9603,502,99,4530.72,9542.64,2.0,0.05227533062584609,0.19721115537848605,2.1062082847759296
936730,New User Discount,2023-09-09,Premium,SMS,7413,688,87,1966.07,4769.63,2.58,0.0928099285039795,0.12645348837209303,2.4259716083354106
486795,Weekend Special,2023-09-09,Premium,Email,1413,359,83,1392.02,7184.13,3.82,0.254069355980184,0.23119777158774374,5.160938779615235
655982,Festival Offer,2023-09-09,New Users,Email,2999,655,71,3307.38,9749.16,3.33,0.2184061353784595,0.1083969465648855,2.9476987827222754
838608,Flash Sale,2023-09-09,Inactive,SMS,9773,659,87,1486.87,8289.34,3.37,0.06743067635321805,0.13201820940819423,5.575026734011717
821994,Membership Drive,2023-09-09,Inactive,SMS,9768,1000,35,3214.3,7067.1,2.76,0.10237510237510238,0.035,2.198643561584171
119462,Category Promotion,2023-09-09,All,Email,7293,938,11,3132.63,5847.76,1.82,0.12861648155765804,0.011727078891257996,1.8667254032554117
208761,App Push Notification,2023-09-09,Inactive,SMS,4582,568,99,1974.02,9198.19,2.48,0.12396333478830206,0.1742957746478873,4.659623509386937
727819,Email Campaign,2023-09-09,Premium,SMS,8973,753,34,3502.23,5244.77,3.77,0.08391842193246406,0.0451527224435591,1.4975515600060534
623432,Referral Program,2023-09-09,All,SMS,9912,997,44,2227.26,6789.33,2.3,0.10058514931396287,0.044132397191574725,3.048288031033646
218865,New User Discount,2023-09-08,All,SMS,7291,580,15,1494.68,5250.79,1.56,0.07955013029762721,0.02586206896551724,3.5129860572162603
400663,Weekend Special,2023-09-08,Inactive,App,7353,272,64,3827.02,7901.52,1.7,0.03699170406636747,0.23529411764705882,2.0646665029187203
309015,Festival Offer,2023-09-08,All,Email,4146,540,45,3428.32,5069.8,2.71,0.13024602026049203,0.08333333333333333,1.478800112008214
472032,Flash Sale,2023-09-08,All,SMS,8532,105,81,2293.41,7597.15,3.77,0.01230661040787623,0.7714285714285715,3.312600014825086
479479,Membership Drive,2023-09-08,Inactive,Social Media,9557,316,95,4513.64,8338.6,2.79,0.03306476927906247,0.30063291139240506,1.847422479417942
959686,Category Promotion,2023-09-08,All,App,8510,941,98,3544.88,6404.5,1.59,0.11057579318448883,0.10414452709883103,1.8066902123626187
247980,App Push Notification,2023-09-08,Inactive,Email,2680,724,62,4261.69,3792.91,2.44,0.2701492537313433,0.0856353591160221,0.8900013844273047
418087,Email Campaign,2023-09-08,Inactive,Social Media,3889,886,93,3448.18,8946.34,2.9,0.22782206222679352,0.10496613995485328,2.5945107273982217
62385,Referral Program,2023-09-08,New Users,Social Media,7562,727,37,4518.36,6445.74,3.58,0.0961385876752182,0.05089408528198074,1.426566276259528
303346,New User Discount,2023-09-07,Inactive,App,7320,598,99,2607.78,4783.07,3.21,0.08169398907103825,0.16555183946488294,1.8341539547047678
646049,Weekend Special,2023-09-07,New Users,Email,2091,474,46,4759.49,3624.31,2.8,0.2266857962697274,0.0970464135021097,0.7614912522139977
344451,Festival Offer,2023-09-07,All,SMS,7621,144,15,4338.46,8636.23,2.86,0.018895158115732842,0.10416666666666667,1.9906210959649275
667552,Flash Sale,2023-09-07,All,SMS,3129,321,65,3958.22,9151.0,1.92,0.10258868648130393,0.20249221183800623,2.3118977722309526
592170,Membership Drive,2023-09-07,Inactive,SMS,5682,206,98,2482.29,5869.94,1.53,0.03625483984512495,0.47572815533980584,2.364727731248162
301416,Category Promotion,2023-09-07,Inactive,Social Media,2071,780,27,1973.17,3076.52,2.84,0.3766296475132786,0.03461538461538462,1.5591763507452474
460882,App Push Notification,2023-09-07,Premium,Email,8744,732,85,3175.86,6528.68,3.76,0.08371454711802379,0.11612021857923498,2.0557203403172686
813257,Email Campaign,2023-09-07,Premium,SMS,7478,933,14,1401.31,6015.47,1.93,0.12476598020861193,0.015005359056806002,4.292747500553054
936078,Referral Program,2023-09-07,Premium,Social Media,3082,449,82,4893.32,7134.67,2.5,0.14568462037637897,0.18262806236080179,1.458042801206543
197914,New User Discount,2023-09-06,New Users,Email,2059,943,92,3814.3,5596.62,1.52,0.45798931520155417,0.0975609756097561,1.4672731562803134
344824,Weekend Special,2023-09-06,Premium,SMS,4982,810,51,3617.12,9175.68,1.55,0.16258530710558008,0.06296296296296296,2.536736409076835
982285,Festival Offer,2023-09-06,All,SMS,6668,688,95,1540.71,5149.74,2.32,0.10317936412717456,0.1380813953488372,3.3424460151488598
29571,Flash Sale,2023-09-06,Inactive,Email,4541,651,58,3104.47,5570.72,2.41,0.14336049328341774,0.0890937019969278,1.7944190151620085
988307,Membership Drive,2023-09-06,New Users,SMS,7831,858,38,2432.78,5498.28,1.68,0.10956455114289362,0.04428904428904429,2.2600810595286047
972517,Category Promotion,2023-09-06,Inactive,App,2500,323,66,4559.98,8433.06,2.36,0.1292,0.2043343653250774,1.849363374400765
116331,App Push Notification,2023-09-06,New Users,SMS,5713,750,31,4653.64,6835.62,3.72,0.13127953789602662,0.04133333333333333,1.4688759766548336
850573,Email Campaign,2023-09-06,Premium,Email,5231,170,28,4040.88,3352.7,3.7,0.03249856623972472,0.16470588235294117,0.8296955118687018
540866,Referral Program,2023-09-06,All,Social Media,6999,865,73,3065.54,7062.68,3.79,0.12358908415487926,0.08439306358381503,2.303894256803043
721231,New User Discount,2023-09-05,Inactive,App,5489,578,42,1939.01,9584.54,1.53,0.10530151211513937,0.0726643598615917,4.943006998416719
455126,Weekend Special,2023-09-05,Inactive,Social Media,2191,632,14,4562.51,7901.47,1.73,0.2884527612962118,0.022151898734177215,1.7318252453145309
861996,Festival Offer,2023-09-05,Inactive,Social Media,5825,742,84,1356.25,5142.69,3.85,0.12738197424892703,0.11320754716981132,3.7918451612903223
326300,Flash Sale,2023-09-05,Inactive,SMS,5412,498,86,2095.4,4682.45,3.1,0.09201773835920177,0.17269076305220885,2.234633005631383
751090,Membership Drive,2023-09-05,All,Social Media,1768,894,15,1047.5,2190.78,1.66,0.505656108597285,0.016778523489932886,2.0914367541766112
930945,Category Promotion,2023-09-05,All,App,5160,647,84,4704.62,4262.66,2.86,0.1253875968992248,0.12982998454404945,0.9060583001390122
204831,App Push Notification,2023-09-05,New Users,Social Media,2351,872,91,2037.52,3856.05,2.38,0.3709059974478945,0.10435779816513761,1.8925213004044132
767059,Email Campaign,2023-09-05,All,Social Media,8159,679,30,2911.55,6278.61,2.04,0.08322098296359848,0.044182621502209134,2.1564493139393104
24677,Referral Program,2023-09-05,Inactive,Social Media,1952,346,45,3176.97,9135.1,2.27,0.17725409836065573,0.13005780346820808,2.8754127360346495
319266,New User Discount,2023-09-04,Inactive,App,3805,756,39,1387.99,9900.82,1.74,0.19868593955321945,0.051587301587301584,7.133207011577893
485029,Weekend Special,2023-09-04,New Users,Email,2702,302,24,4433.0,5816.42,1.69,0.11176905995558846,0.07947019867549669,1.3120730882021205
47508,Festival Offer,2023-09-04,New Users,Social Media,6027,844,45,1737.08,4557.93,1.58,0.1400365024058404,0.0533175355450237,2.623903332028462
628327,Flash Sale,2023-09-04,Inactive,App,8069,260,23,3798.22,5103.01,1.93,0.03222208452100632,0.08846153846153847,1.3435267046142667
238629,Membership Drive,2023-09-04,Premium,Social Media,6571,985,76,2533.96,2538.48,3.99,0.14990108050525033,0.07715736040609138,1.001783769278126
800943,Category Promotion,2023-09-04,Inactive,SMS,1450,663,99,3943.03,8586.35,2.31,0.4572413793103448,0.1493212669683258,2.1776019964342144
909955,App Push Notification,2023-09-04,Premium,App,4038,955,47,1136.0,7418.11,3.23,0.23650321941555225,0.049214659685863874,6.530026408450704
352877,Email Campaign,2023-09-04,Inactive,Social Media,5497,551,64,3466.9,5508.21,2.99,0.10023649263234491,0.1161524500907441,1.5887997923216706
317661,Referral Program,2023-09-04,New Users,SMS,2745,247,36,3000.92,5781.56,3.23,0.08998178506375228,0.145748987854251,1.9265958439411914
702630,New User Discount,2023-09-03,All,Social Media,4316,937,68,1274.02,9046.37,2.95,0.2170991658943466,0.07257203842049093,7.100649911304376
605300,Weekend Special,2023-09-03,New Users,Social Media,9885,630,68,2514.31,5877.53,3.49,0.0637329286798179,0.10793650793650794,2.337631397878543
611553,Festival Offer,2023-09-03,Inactive,Email,4332,313,25,4140.24,6738.96,3.85,0.07225300092336104,0.07987220447284345,1.627673758043012
761584,Flash Sale,2023-09-03,Premium,Social Media,5609,952,30,4382.82,9429.18,2.07,0.1697272241041184,0.031512605042016806,2.1513956767560614
504203,Membership Drive,2023-09-03,All,Email,3667,163,30,3682.21,8139.3,3.95,0.04445050449959095,0.18404907975460122,2.2104388397185386
969274,Category Promotion,2023-09-03,New Users,Social Media,4588,559,94,3949.35,9575.99,2.06,0.12183958151700088,0.16815742397137745,2.424700267132566
906335,App Push Notification,2023-09-03,New Users,App,1340,415,42,2663.37,9462.34,3.57,0.30970149253731344,0.10120481927710843,3.552769611432133
237870,Email Campaign,2023-09-03,Premium,Email,3423,507,29,2395.56,3193.57,2.61,0.1481156879929886,0.05719921104536489,1.3331204394797043
256474,Referral Program,2023-09-03,New Users,Social Media,4339,483,16,3644.89,5838.22,3.53,0.11131597142198664,0.033126293995859216,1.6017547854667769
161360,New User Discount,2023-09-02,Inactive,Email,3836,191,42,1925.11,6039.37,2.37,0.049791449426485924,0.2198952879581152,3.137155798889414
650528,Weekend Special,2023-09-02,New Users,Social Media,3295,903,56,2830.0,4604.21,1.62,0.274051593323217,0.06201550387596899,1.6269293286219082
86830,Festival Offer,2023-09-02,Inactive,App,5856,749,48,4608.58,9997.7,3.11,0.12790300546448088,0.06408544726301736,2.169366702975754
882779,Flash Sale,2023-09-02,New Users,SMS,9910,666,60,2890.97,7406.48,2.64,0.06720484359233098,0.09009009009009009,2.5619359592109223
587668,Membership Drive,2023-09-02,Inactive,SMS,1032,531,81,4889.66,4458.8,2.05,0.5145348837209303,0.15254237288135594,0.911883443838631
229514,Category Promotion,2023-09-02,Inactive,App,1448,598,24,3628.87,8317.05,3.51,0.4129834254143646,0.04013377926421405,2.2919118072568043
856812,App Push Notification,2023-09-02,All,App,7791,655,80,4892.46,4098.05,2.53,0.08407136439481452,0.12213740458015267,0.8376256525347168
87168,Email Campaign,2023-09-02,Premium,Social Media,4986,907,38,2794.01,2460.74,3.04,0.18190934616927396,0.04189636163175303,0.8807198256269662
105122,Referral Program,2023-09-02,Premium,Email,7670,281,71,1554.87,2259.0,3.95,0.036636245110821385,0.2526690391459075,1.4528545794825292
80123,New User Discount,2023-09-01,New Users,Social Media,5915,500,20,3919.81,9103.51,1.99,0.08453085376162299,0.04,2.322436546669354
283304,Weekend Special,2023-09-01,Premium,SMS,6818,605,73,4533.01,5054.01,3.68,0.0887356996186565,0.1206611570247934,1.1149346681344183
509107,Festival Offer,2023-09-01,Inactive,Social Media,7806,187,87,4346.98,5141.73,3.23,0.023955931334870614,0.46524064171123,1.1828280783440457
976425,Flash Sale,2023-09-01,New Users,App,2479,608,85,3233.46,2779.27,3.16,0.24526018555869303,0.13980263157894737,0.8595343687566879
703372,Membership Drive,2023-09-01,New Users,Social Media,8770,361,70,1719.42,7768.21,2.86,0.0411630558722919,0.19390581717451524,4.51792464900955
30302,Category Promotion,2023-09-01,All,Email,5265,375,37,4831.55,4258.9,2.49,0.07122507122507123,0.09866666666666667,0.8814769587399488
317158,App Push Notification,2023-09-01,New Users,App,1359,266,45,4858.51,3911.23,2.49,0.19573215599705665,0.16917293233082706,0.805026643971094
422515,Email Campaign,2023-09-01,All,Social Media,1573,665,68,3419.96,3331.68,1.95,0.4227590591226955,0.10225563909774436,0.9741868325945332
686065,Referral Program,2023-09-01,All,Social Media,7542,320,49,3579.45,5235.52,3.0,0.042429063908777515,0.153125,1.4626604645965164
572929,New User Discount,2023-08-31,Inactive,SMS,1693,413,22,4279.74,6535.86,1.79,0.24394565859421147,0.053268765133171914,1.5271628650338571
861155,Weekend Special,2023-08-31,New Users,Social Media,2228,458,59,2077.29,7680.8,3.54,0.20556552962298025,0.12882096069868995,3.6975097362428935
760043,Festival Offer,2023-08-31,Inactive,App,1952,488,64,3332.46,2614.02,3.08,0.25,0.13114754098360656,0.7844115158171441
891736,Flash Sale,2023-08-31,Inactive,Email,1626,867,91,3874.21,7546.12,3.42,0.533210332103321,0.104959630911188,1.9477829028369655
825646,Membership Drive,2023-08-31,All,App,2919,219,58,3574.94,5808.01,3.46,0.0750256937307297,0.2648401826484018,1.6246454485949415
839285,Category Promotion,2023-08-31,Premium,SMS,5906,202,31,2462.65,5386.51,1.59,0.03420250592617677,0.15346534653465346,2.187281992975047
55142,App Push Notification,2023-08-31,Inactive,Social Media,1386,117,55,3348.97,5297.35,3.99,0.08441558441558442,0.4700854700854701,1.5817848472814031
200660,Email Campaign,2023-08-31,Premium,Email,3995,680,67,2318.83,9913.99,2.82,0.1702127659574468,0.09852941176470588,4.2754276941388545
773923,Referral Program,2023-08-31,Premium,Social Media,4487,317,19,2760.46,7388.63,3.36,0.07064854022732338,0.05993690851735016,2.6765937561131117
194106,New User Discount,2023-08-30,Premium,App,2119,242,17,1619.6,2406.62,2.3,0.11420481359131666,0.07024793388429752,1.4859347987157323
162830,Weekend Special,2023-08-30,New Users,Email,6017,487,72,4328.26,2841.93,1.67,0.08093734419145754,0.14784394250513347,0.656598725584877
124902,Festival Offer,2023-08-30,Premium,SMS,5771,489,30,3234.95,9176.67,2.3,0.08473401490209669,0.06134969325153374,2.8367269973260796
154428,Flash Sale,2023-08-30,New Users,Social Media,6248,871,49,2633.53,9145.57,3.83,0.139404609475032,0.05625717566016074,3.472741909148557
430606,Membership Drive,2023-08-30,Inactive,App,3369,599,100,4661.71,2642.93,1.91,0.1777975660433363,0.1669449081803005,0.5669443187156644
425494,Category Promotion,2023-08-30,New Users,Social Media,8648,790,72,4581.84,5509.36,2.67,0.09135060129509713,0.09113924050632911,1.2024339566636983
154348,App Push Notification,2023-08-30,New Users,Social Media,1286,385,23,2358.77,6025.82,2.86,0.29937791601866254,0.05974025974025974,2.5546450056597294
215459,Email Campaign,2023-08-30,All,Social Media,2800,900,60,4334.2,3074.38,1.87,0.32142857142857145,0.06666666666666667,0.709330441603987
203812,Referral Program,2023-08-30,Inactive,Email,3531,965,55,3488.64,9934.26,1.51,0.2732936845086378,0.05699481865284974,2.8476025041276833
103345,New User Discount,2023-08-29,All,Social Media,7032,592,44,1387.31,6623.74,3.36,0.08418657565415244,0.07432432432432433,4.774520474875839
829169,Weekend Special,2023-08-29,New Users,SMS,4739,522,31,1403.91,3915.71,1.89,0.11014982063726525,0.05938697318007663,2.78914602787928
880618,Festival Offer,2023-08-29,New Users,App,5419,367,72,2517.43,4337.99,2.64,0.0677246724487913,0.19618528610354224,1.7231819752684285
360335,Flash Sale,2023-08-29,All,SMS,5288,697,57,2111.86,5190.13,2.01,0.13180786686838125,0.08177905308464849,2.4576108264752397
684280,Membership Drive,2023-08-29,Premium,Email,7166,535,90,1052.86,9528.82,2.22,0.07465810773095172,0.16822429906542055,9.050415059931995
411722,Category Promotion,2023-08-29,New Users,Social Media,5104,786,79,1124.87,7328.83,1.73,0.15399686520376177,0.1005089058524173,6.515268431018696
150996,App Push Notification,2023-08-29,New Users,Social Media,8946,692,52,3978.74,2476.27,1.86,0.07735300693047172,0.07514450867052024,0.6223754253859263
412461,Email Campaign,2023-08-29,Premium,SMS,5916,435,43,1894.16,6400.34,2.52,0.07352941176470588,0.09885057471264368,3.3789859357182075
660077,Referral Program,2023-08-29,Premium,Email,4435,211,67,2858.43,5458.02,2.61,0.047576099210823,0.3175355450236967,1.9094467942192046
393050,New User Discount,2023-08-28,New Users,App,7398,192,31,3417.07,5464.42,3.4,0.025952960259529603,0.16145833333333334,1.5991536608849102
714585,Weekend Special,2023-08-28,Premium,App,9554,320,35,4342.04,7017.7,3.23,0.03349382457609378,0.109375,1.6162218680620168
690136,Festival Offer,2023-08-28,New Users,SMS,3315,852,49,4864.26,2740.43,3.73,0.25701357466063346,0.057511737089201875,0.5633806581062689
741002,Flash Sale,2023-08-28,Inactive,SMS,4621,844,76,4537.48,9463.52,1.7,0.18264444925340836,0.09004739336492891,2.0856334352988886
27481,Membership Drive,2023-08-28,Inactive,App,5332,613,63,3368.16,6807.1,2.0,0.11496624156039009,0.10277324632952692,2.021014441119187
981294,Category Promotion,2023-08-28,New Users,Email,2727,431,88,3155.94,7180.35,2.13,0.15804913824715805,0.20417633410672853,2.2751858400349816
957924,App Push Notification,2023-08-28,All,Social Media,2317,401,13,1000.63,6444.48,3.61,0.1730686232196806,0.032418952618453865,6.440422533803703
695839,Email Campaign,2023-08-28,All,Email,4456,260,86,4739.19,4918.62,3.16,0.05834829443447038,0.33076923076923076,1.0378609002804278
706792,Referral Program,2023-08-28,New Users,Social Media,5353,803,99,3304.96,5685.07,3.9,0.15000934055669718,0.1232876712328767,1.7201630276917117
430217,New User Discount,2023-08-27,Premium,SMS,8328,885,40,4517.52,9471.13,2.33,0.10626801152737753,0.04519774011299435,2.096533053533797
337480,Weekend Special,2023-08-27,New Users,SMS,1324,339,21,3910.95,4408.03,3.43,0.25604229607250756,0.061946902654867256,1.1270995538168476
561344,Festival Offer,2023-08-27,Inactive,SMS,9734,994,48,3256.52,2572.14,3.6,0.10211629340456133,0.0482897384305835,0.7898431454436023
