order_id,customer_id,order_date,order_date_only,payment_method,store_id,delivery_partner_id,delivery_status,order_total
5194396051,12338529,2024-10-26 18:11:47,2024-10-26,Cash,8049,9121,On Time,508.0
8971899775,92118758,2024-03-04 12:09:15,2024-03-04,Wallet,5380,17588,On Time,5067.85
5619049608,56572297,2024-05-06 13:10:05,2024-05-06,Card,777,86750,Significantly Delayed,3972.23
9943996342,3282647,2023-09-12 22:57:10,2023-09-12,UPI,7659,55860,On Time,4252.97
4548721519,93018527,2024-08-20 23:28:40,2024-08-20,Wallet,9726,26714,On Time,1816.47
6211537502,2164524,2023-09-06 23:08:44,2023-09-06,Wallet,5234,99208,Significantly Delayed,1427.81
347093563,31026200,2024-09-23 13:17:00,2024-09-23,Card,1463,27801,Significantly Delayed,2614.94
1855924568,33472376,2024-08-20 22:49:00,2024-08-20,Card,1711,17039,On Time,3758.71
5914484553,4378755,2023-11-17 16:40:52,2023-11-17,UPI,106,74330,On Time,931.36
8068903161,11705793,2024-02-14 22:15:46,2024-02-14,Wallet,6061,60117,On Time,4089.67
2147159735,50527764,2023-05-13 03:52:37,2023-05-13,UPI,5971,11051,On Time,1246.63
9006983686,68063317,2023-10-10 00:41:04,2023-10-10,Card,7090,48159,Slightly Delayed,788.36
7606134274,69034027,2024-05-28 12:31:28,2024-05-28,Card,2028,31574,Slightly Delayed,832.06
4034750827,10019218,2023-06-24 04:04:24,2023-06-24,Wallet,7729,68331,On Time,1168.59
851062565,49457685,2024-03-15 11:23:08,2024-03-15,Cash,9465,32026,Slightly Delayed,3773.85
4283323746,93321933,2023-11-01 03:01:34,2023-11-01,Wallet,5976,78455,Slightly Delayed,2824.79
7842390585,6637282,2023-10-11 12:35:31,2023-10-11,Wallet,3881,98082,On Time,2820.47
2449548943,68486301,2023-09-23 11:24:05,2023-09-23,Wallet,8687,23429,Slightly Delayed,1635.94
7067924535,95371787,2023-11-28 02:51:41,2023-11-28,Cash,4804,39985,Significantly Delayed,422.14
1602291242,19581959,2023-03-29 09:40:52,2023-03-29,Wallet,8540,79235,On Time,2648.42
7067630786,75082508,2023-09-28 08:03:14,2023-09-28,Card,8695,25395,On Time,2467.57
9726762425,75674671,2023-08-13 21:45:44,2023-08-13,Wallet,7653,32062,On Time,4041.64
1129887168,21201299,2024-02-16 03:22:08,2024-02-16,Wallet,8814,35560,On Time,1818.6
3371892236,81763298,2024-05-06 17:18:58,2024-05-06,Wallet,2699,31710,On Time,2101.11
6532953824,93924203,2024-11-02 11:49:30,2024-11-02,Cash,6715,1025,Significantly Delayed,3946.2
252964377,89531595,2024-05-31 08:22:32,2024-05-31,Cash,2438,41128,On Time,1197.31
6270495384,12272282,2023-09-11 22:37:29,2023-09-11,Cash,2689,10368,On Time,878.07
2450770184,45323391,2023-08-11 09:00:48,2023-08-11,Wallet,3016,71871,Slightly Delayed,3428.44
7543192113,82898985,2023-12-28 05:43:03,2023-12-28,Cash,7250,82419,Slightly Delayed,4768.12
9890817032,12967305,2023-04-24 06:21:47,2023-04-24,Card,3984,69033,On Time,582.87
183165359,73098723,2023-05-24 06:47:39,2023-05-24,Wallet,6151,57165,Significantly Delayed,90.56
2136907826,7591711,2023-12-21 14:21:21,2023-12-21,Wallet,200,16756,On Time,887.78
2801605687,16561710,2024-03-04 21:19:44,2024-03-04,Card,4864,14972,On Time,1956.01
8869292457,12851610,2024-09-25 04:22:43,2024-09-25,Card,8529,15395,On Time,2971.17
5414471648,46741896,2023-05-20 03:22:51,2023-05-20,Card,3751,60303,On Time,3156.76
7827370415,97770901,2023-06-23 12:23:20,2023-06-23,Wallet,4487,59261,Slightly Delayed,576.7
7216662926,76327561,2024-07-11 21:59:50,2024-07-11,Cash,354,71646,On Time,123.74
349410429,42514124,2024-01-29 01:59:54,2024-01-29,Wallet,6611,20170,On Time,255.6
8512030806,77768189,2024-10-26 11:26:17,2024-10-26,Card,5820,64640,Slightly Delayed,2772.71
8003807551,76917159,2024-08-25 11:46:42,2024-08-25,Cash,1511,76918,On Time,4583.02
274320517,18567760,2024-08-23 04:13:36,2024-08-23,Wallet,1714,53245,On Time,1654.66
2150447285,93370787,2024-06-13 10:24:40,2024-06-13,UPI,2041,23570,On Time,1299.62
5089385450,33608451,2023-06-16 14:35:44,2023-06-16,UPI,4385,51224,Slightly Delayed,3352.28
8622799862,5386246,2024-02-10 02:57:56,2024-02-10,Card,6216,87205,On Time,2724.25
2773034272,36400756,2024-06-27 04:28:30,2024-06-27,Wallet,224,69257,On Time,2309.25
4028266143,19216141,2023-03-16 08:31:08,2023-03-16,Card,4198,2633,On Time,616.45
9691888826,54680459,2023-10-31 16:21:00,2023-10-31,Card,9637,45204,On Time,1075.43
8891340263,87718744,2024-09-02 00:09:24,2024-09-02,Wallet,5048,69702,On Time,3612.45
1149293318,43459807,2023-11-25 20:09:17,2023-11-25,UPI,8943,36971,On Time,123.74
1288695184,46885873,2023-10-03 01:31:18,2023-10-03,Wallet,2984,20473,On Time,984.35
5229336544,72857290,2023-09-22 20:53:29,2023-09-22,Wallet,2166,91261,Slightly Delayed,1017.1
196885435,88045094,2023-06-25 02:20:56,2023-06-25,Wallet,8392,22558,On Time,96.09
6961457996,89704218,2024-10-26 21:31:39,2024-10-26,UPI,4533,79623,On Time,3243.74
5059907679,65963876,2024-04-18 11:47:40,2024-04-18,Card,6372,10255,Slightly Delayed,4049.8
9046226901,38728779,2024-02-28 07:15:01,2024-02-28,UPI,8216,45262,On Time,486.28
515408216,3408982,2023-12-25 09:36:58,2023-12-25,UPI,6042,85348,Slightly Delayed,1665.29
9048597167,75510747,2024-06-17 02:18:01,2024-06-17,Wallet,2440,24877,Significantly Delayed,2379.23
4308216668,6335221,2024-07-11 05:59:50,2024-07-11,UPI,287,36727,Significantly Delayed,3751.75
8671875127,13383642,2023-06-05 01:39:19,2023-06-05,Wallet,6328,15112,On Time,2445.48
9622968817,96042320,2023-06-12 22:58:47,2023-06-12,Card,376,45135,On Time,2846.85
7832599414,18889370,2023-08-07 07:16:25,2023-08-07,UPI,6045,51384,On Time,2986.47
5533307028,21577948,2023-05-27 10:39:37,2023-05-27,UPI,9001,56686,On Time,5567.15
752185231,24633671,2024-03-02 04:01:30,2024-03-02,Wallet,7627,5165,On Time,1091.67
5859787209,8628482,2024-09-30 06:06:12,2024-09-30,Cash,839,76845,Slightly Delayed,2601.55
1736713150,46741896,2024-01-07 10:03:34,2024-01-07,Cash,7481,19501,Slightly Delayed,730.32
3620570172,25829710,2024-04-16 18:25:09,2024-04-16,Card,7384,35025,Significantly Delayed,422.87
5758119413,22694456,2024-10-10 09:25:22,2024-10-10,Wallet,9315,72740,Slightly Delayed,2017.51
2204489775,79257353,2024-05-03 01:11:36,2024-05-03,Card,1294,79497,On Time,2799.27
5881059783,2219590,2023-08-01 10:03:31,2023-08-01,Cash,4749,75665,On Time,1432.73
9475167773,48418662,2023-07-24 17:30:20,2023-07-24,Cash,8010,44817,Slightly Delayed,2224.47
4635228647,6459100,2023-08-27 19:34:49,2023-08-27,UPI,9635,88768,On Time,1218.98
8394536341,6459100,2024-08-17 07:51:09,2024-08-17,Cash,2747,97145,Slightly Delayed,949.73
4726427550,93699264,2024-02-04 22:57:07,2024-02-04,Card,9161,66248,Slightly Delayed,891.6
5387935727,22694456,2023-10-02 04:06:47,2023-10-02,UPI,461,94937,On Time,1457.05
1886705751,73393269,2023-04-19 18:50:45,2023-04-19,Wallet,8345,97590,On Time,878.07
4224014067,85218071,2023-05-15 12:01:24,2023-05-15,Cash,1401,53348,On Time,3274.45
8726515908,82900175,2024-10-01 16:00:07,2024-10-01,Wallet,4011,68903,On Time,3941.32
7388091459,10562528,2024-10-16 15:30:51,2024-10-16,Card,1937,64324,Slightly Delayed,5228.36
9320256091,32595806,2024-01-11 17:10:03,2024-01-11,Card,9377,42510,On Time,1628.06
3872093894,67729191,2023-11-01 11:42:45,2023-11-01,Cash,2106,94703,Significantly Delayed,267.18
992848455,44269569,2024-09-18 12:49:11,2024-09-18,Card,3122,77210,On Time,2749.56
4458723519,38902882,2024-09-01 17:25:55,2024-09-01,Wallet,3777,66237,On Time,2217.71
7755662096,10700664,2024-01-30 12:43:24,2024-01-30,Cash,7928,39318,Slightly Delayed,1963.69
5779793224,95971469,2024-05-13 01:56:10,2024-05-13,Card,3790,66680,On Time,2121.4
8253576531,57063557,2023-08-22 19:11:32,2023-08-22,Cash,9907,31219,Slightly Delayed,1686.55
4993169316,90649019,2024-07-10 16:56:35,2024-07-10,Cash,2844,25105,Slightly Delayed,3585.38
828017545,12622901,2024-03-12 02:25:14,2024-03-12,UPI,3919,1921,Slightly Delayed,1197.51
2012368621,71252391,2024-07-21 04:32:17,2024-07-21,Card,1514,70216,On Time,1328.97
6603205997,37702698,2024-05-17 07:11:11,2024-05-17,Card,5722,30506,On Time,4193.2
833581472,31026200,2023-08-19 15:33:38,2023-08-19,UPI,556,7924,Slightly Delayed,1495.9
8755782101,50557979,2023-12-30 16:40:51,2023-12-30,Cash,1255,43429,On Time,424.58
1049830215,44828791,2024-08-06 01:47:05,2024-08-06,Wallet,1844,525,Slightly Delayed,1177.01
2399383238,79789048,2023-11-09 18:09:39,2023-11-09,UPI,4550,38443,On Time,3759.65
143399998,46686696,2024-10-17 13:55:44,2024-10-17,UPI,833,24612,Slightly Delayed,481.63
2444273306,32003512,2024-06-27 18:21:46,2024-06-27,UPI,7225,65109,On Time,2023.82
1309618968,91228580,2023-04-04 19:47:37,2023-04-04,Cash,2406,29830,On Time,3211.74
3972788794,67708491,2024-03-26 00:03:04,2024-03-26,Wallet,2404,12838,On Time,1274.33
2356073413,29902416,2024-03-16 23:23:24,2024-03-16,Card,3908,43363,Slightly Delayed,2690.61
3775683944,57217288,2024-07-31 20:55:35,2024-07-31,UPI,8284,43490,On Time,3297.69
8994776653,3002538,2023-12-22 05:55:24,2023-12-22,UPI,6428,42895,Slightly Delayed,2384.45
8124075720,46741896,2024-10-11 15:31:32,2024-10-11,Wallet,5406,77902,On Time,1077.91
5534171862,97664747,2023-11-19 00:38:11,2023-11-19,UPI,826,47319,Slightly Delayed,4216.87
4825558658,41008070,2024-08-11 23:00:07,2024-08-11,Wallet,1030,69839,On Time,1446.36
1541676341,73660582,2023-08-26 23:35:13,2023-08-26,Cash,9879,65569,Slightly Delayed,638.39
5360755658,68341636,2023-06-22 01:02:47,2023-06-22,Cash,176,13204,On Time,4391.02
844328418,29584848,2023-04-11 21:39:16,2023-04-11,Card,5669,21982,Significantly Delayed,2429.88
1843468816,55425478,2023-07-03 03:03:59,2023-07-03,Cash,8400,8630,On Time,2092.13
3771484570,60319216,2023-08-15 20:43:06,2023-08-15,UPI,8845,12214,On Time,2809.06
2458783424,1497747,2023-06-02 16:45:09,2023-06-02,Card,937,20118,On Time,1072.62
2272849018,6982488,2024-11-04 00:15:51,2024-11-04,UPI,5068,46289,On Time,1797.17
8549503132,63238941,2023-03-29 10:49:35,2023-03-29,Cash,8975,86962,On Time,1824.21
4032847942,10857389,2024-09-28 04:10:41,2024-09-28,Wallet,4760,32388,On Time,169.88
8224665612,27727819,2023-07-16 12:34:40,2023-07-16,Wallet,3474,37229,On Time,3720.0
8007222259,31940833,2024-02-05 01:14:16,2024-02-05,Card,7210,14904,On Time,2700.94
3522030676,46313756,2023-06-01 15:26:41,2023-06-01,Wallet,4247,61126,Slightly Delayed,604.87
3224743071,17805991,2023-10-04 19:59:38,2023-10-04,Cash,1669,43,On Time,2374.92
7474790671,43256928,2023-10-13 18:57:52,2023-10-13,Cash,3820,97794,Slightly Delayed,4457.7
7884745950,13585482,2024-04-09 21:50:29,2024-04-09,Cash,3955,90525,On Time,2356.29
8269502930,11616535,2024-06-01 02:03:06,2024-06-01,UPI,6811,11674,On Time,826.21
985347383,50080663,2024-05-22 19:09:02,2024-05-22,UPI,3020,85773,On Time,4860.53
5932091553,80571942,2024-10-22 11:07:22,2024-10-22,Card,5812,14918,Slightly Delayed,1269.18
69932727,83236183,2024-08-28 16:10:09,2024-08-28,Wallet,6580,15976,On Time,2192.28
2715027145,26903313,2024-05-25 03:48:02,2024-05-25,Cash,3804,81723,Slightly Delayed,1301.38
5234261944,18113428,2023-06-30 20:23:31,2023-06-30,Wallet,5423,42968,On Time,3315.64
2818967815,74212242,2024-04-08 21:17:51,2024-04-08,Cash,1934,39675,Significantly Delayed,1612.04
1598213217,37947202,2023-08-09 12:40:16,2023-08-09,Wallet,1657,41761,On Time,4755.76
9087747856,31681710,2024-05-28 19:41:00,2024-05-28,Cash,216,35148,Slightly Delayed,530.85
9606925547,45659330,2024-03-10 20:52:16,2024-03-10,UPI,4719,22049,On Time,1293.2
9866554851,63793401,2023-07-03 09:17:58,2023-07-03,Wallet,8277,82357,On Time,3641.7
3719294769,64316806,2024-08-27 16:53:31,2024-08-27,UPI,4799,918,On Time,951.43
3576529840,13383642,2024-07-15 11:21:51,2024-07-15,UPI,6837,40696,Slightly Delayed,1697.53
5478986113,72089140,2023-04-16 00:26:28,2023-04-16,UPI,3960,64855,Slightly Delayed,4538.48
6724582316,14991661,2023-10-28 23:59:05,2023-10-28,Card,3813,87179,On Time,22.14
4391559649,60904312,2023-06-25 00:05:02,2023-06-25,Wallet,513,86088,On Time,2595.1
9530258400,84850688,2023-10-24 23:09:56,2023-10-24,UPI,9233,36249,On Time,3087.68
609162117,85233498,2023-09-23 16:00:38,2023-09-23,Cash,6939,81927,Significantly Delayed,3723.26
755143077,6856445,2023-07-31 08:28:13,2023-07-31,Cash,2140,18005,On Time,3152.22
5239439928,67908555,2023-08-25 08:26:08,2023-08-25,Card,9825,25997,Slightly Delayed,3988.72
1328248068,51556553,2024-05-14 00:59:20,2024-05-14,Cash,2255,27695,Slightly Delayed,1817.16
1440606577,76917159,2024-04-30 12:42:45,2024-04-30,Wallet,9846,10954,On Time,2092.55
8884389971,95858939,2024-08-18 17:30:59,2024-08-18,UPI,6568,82326,On Time,1889.4
7307977336,95858939,2023-09-02 08:47:10,2023-09-02,Cash,4666,93785,On Time,939.2
5953535252,79630614,2024-06-08 18:58:00,2024-06-08,UPI,6004,18950,On Time,1693.84
6133025410,6061349,2023-09-09 09:06:23,2023-09-09,Cash,8516,11126,On Time,3478.04
798088726,89699655,2023-09-07 07:57:54,2023-09-07,Cash,2013,53764,Slightly Delayed,3022.46
3372412988,89036169,2024-01-22 20:01:10,2024-01-22,UPI,6810,56993,On Time,3759.52
4910060567,24323106,2023-04-02 10:43:26,2023-04-02,UPI,9462,19589,On Time,3151.21
8708211566,38420886,2023-04-30 20:23:35,2023-04-30,Cash,3772,4219,Slightly Delayed,2544.23
2126853184,92509376,2024-10-15 20:53:48,2024-10-15,Cash,8086,9528,Slightly Delayed,2444.79
4390795259,66932104,2023-09-20 09:46:52,2023-09-20,UPI,1417,28675,On Time,923.84
9030686359,5961261,2023-05-01 23:02:00,2023-05-01,Card,3717,24142,On Time,2386.48
8565611606,85854265,2024-02-01 04:19:46,2024-02-01,Card,2415,37301,Significantly Delayed,1156.45
6782020758,23380116,2023-11-30 06:23:19,2023-11-30,Cash,7482,83133,On Time,1979.99
561884159,84066402,2023-09-01 14:23:30,2023-09-01,Wallet,1026,64474,On Time,3232.78
2767430579,16424635,2023-10-21 07:51:34,2023-10-21,Wallet,8979,16851,Slightly Delayed,2819.8
5934372451,56441247,2023-04-10 01:58:24,2023-04-10,Cash,9122,81095,On Time,3355.51
6833977302,97475543,2023-06-05 04:44:35,2023-06-05,Wallet,9262,66274,Significantly Delayed,2495.74
8396649871,2517955,2024-02-27 16:16:35,2024-02-27,UPI,1658,66543,On Time,950.6
1937188757,57392064,2023-09-05 02:46:11,2023-09-05,Cash,8861,55848,On Time,3936.8
3142198801,49152878,2024-07-16 01:14:38,2024-07-16,Wallet,40,7052,On Time,1409.38
6087109745,84824280,2023-03-18 19:01:19,2023-03-18,Cash,1486,77386,On Time,2201.69
8895262247,191616,2023-03-20 03:14:16,2023-03-20,Card,7859,44279,Slightly Delayed,1664.01
5138524153,7522036,2023-08-09 18:06:42,2023-08-09,Card,3542,44843,On Time,845.0
9789995549,34567918,2024-01-24 22:05:21,2024-01-24,Cash,7209,12282,On Time,2653.75
7485459856,89784343,2023-09-15 07:10:58,2023-09-15,UPI,8664,77052,On Time,1163.04
4033626537,66943324,2023-05-03 22:54:44,2023-05-03,UPI,4743,15034,On Time,1379.99
9370915142,95372766,2023-10-28 19:29:21,2023-10-28,Card,6129,53012,Slightly Delayed,1849.29
7211325894,70976153,2023-04-21 14:27:48,2023-04-21,Card,5539,9731,On Time,2956.03
3482827003,77869660,2023-05-08 14:59:01,2023-05-08,Wallet,6253,79094,Slightly Delayed,3749.87
6656246719,19180962,2024-09-09 13:42:16,2024-09-09,Wallet,8464,29942,Slightly Delayed,885.08
6092663288,51341672,2024-09-28 03:12:58,2024-09-28,Cash,8336,67487,On Time,4680.35
9346041594,77559557,2023-06-08 14:26:52,2023-06-08,Cash,190,29892,On Time,3936.68
9105127475,87213891,2023-11-10 13:37:27,2023-11-10,Card,57,74365,Slightly Delayed,4110.56
6120818381,34768050,2024-05-02 00:28:42,2024-05-02,UPI,7698,30114,On Time,3091.49
5174370629,31156674,2024-07-09 02:51:49,2024-07-09,Card,5902,60359,On Time,729.87
3244930036,67386193,2023-05-15 01:17:28,2023-05-15,Cash,2332,88104,On Time,2457.44
2976493998,820740,2024-10-26 08:38:46,2024-10-26,Card,3202,73434,Slightly Delayed,2716.3
7971593791,92209869,2023-06-14 04:31:45,2023-06-14,Wallet,9162,41540,Significantly Delayed,2048.91
4052544342,58214883,2024-04-30 18:23:36,2024-04-30,Cash,7759,48904,Significantly Delayed,987.59
6264003424,26863280,2024-08-03 11:28:53,2024-08-03,UPI,1483,73469,On Time,517.03
3436107152,64141971,2024-04-04 18:16:56,2024-04-04,UPI,4757,6379,On Time,3112.14
8546631319,10541231,2023-10-30 18:42:37,2023-10-30,Wallet,902,91729,On Time,327.07
640960551,34237583,2023-06-09 02:50:17,2023-06-09,Cash,8596,25009,On Time,3018.53
1141173434,5961261,2023-11-24 04:24:42,2023-11-24,Wallet,113,62363,Slightly Delayed,77.11
528309380,52409516,2024-04-30 10:59:53,2024-04-30,Wallet,8858,62555,Slightly Delayed,2021.54
2387509904,63310076,2024-07-26 00:01:41,2024-07-26,Card,5614,89577,On Time,4019.23
6791931269,38133873,2024-07-05 01:32:45,2024-07-05,Wallet,3261,51873,On Time,329.79
4063689432,6025470,2023-10-14 03:18:34,2023-10-14,Cash,370,72992,On Time,4593.42
1206887762,59909004,2024-06-19 01:04:43,2024-06-19,Wallet,9364,20391,Slightly Delayed,1620.95
6409437174,3399251,2023-12-06 13:00:16,2023-12-06,Wallet,866,9955,Significantly Delayed,1348.39
1355164713,28995786,2023-09-03 15:15:59,2023-09-03,Card,3264,7902,On Time,2054.43
2604772138,15144290,2024-05-21 11:26:22,2024-05-21,Cash,9574,8171,On Time,1515.64
5868093790,61618079,2023-04-05 23:55:52,2023-04-05,Card,6582,30003,On Time,443.03
10161194,63238941,2023-12-24 23:10:35,2023-12-24,Card,6592,58293,On Time,3827.54
8930380639,98540377,2023-10-03 02:51:58,2023-10-03,UPI,6679,4457,On Time,556.35
2247940574,11202130,2024-04-09 07:42:54,2024-04-09,Card,5259,67154,On Time,2397.73
6190907327,64151769,2023-11-03 00:35:52,2023-11-03,Card,3217,9720,On Time,1891.03
127277515,35455991,2023-09-30 08:18:09,2023-09-30,Card,3277,87204,On Time,2838.48
8209093135,2558646,2023-10-30 06:16:40,2023-10-30,Card,744,43473,On Time,481.63
4419380079,1989720,2023-12-15 15:15:19,2023-12-15,Cash,1701,19632,Slightly Delayed,3278.3
2954606845,14294171,2024-10-26 08:39:43,2024-10-26,Wallet,7556,96117,On Time,995.56
5128739359,57081917,2024-07-25 03:49:30,2024-07-25,Cash,9183,37108,On Time,730.51
8183315245,80499378,2024-02-27 15:17:56,2024-02-27,UPI,8694,14135,Slightly Delayed,825.46
8820606892,8395343,2023-04-13 05:56:54,2023-04-13,Cash,4241,75354,On Time,2635.56
7779228340,8395343,2023-06-09 09:44:03,2023-06-09,Cash,9297,57356,On Time,545.49
8459230018,50899600,2024-06-02 23:56:31,2024-06-02,UPI,328,26266,On Time,4124.32
7060468800,83867512,2024-07-03 03:43:39,2024-07-03,Wallet,351,76511,Slightly Delayed,2192.05
218821567,95428692,2024-03-08 20:49:16,2024-03-08,Cash,164,71006,On Time,1711.15
7795766861,79135318,2023-05-10 23:35:01,2023-05-10,Wallet,291,32999,On Time,3024.18
4285804383,23755474,2023-05-01 02:15:15,2023-05-01,Card,2486,90470,Slightly Delayed,479.64
5961051248,20834589,2024-10-28 20:12:29,2024-10-28,Cash,3409,69003,On Time,3502.35
5630323534,98218863,2024-03-08 13:40:09,2024-03-08,Cash,2286,5799,Slightly Delayed,1450.75
4642824835,76327561,2024-07-07 02:41:18,2024-07-07,Cash,209,42958,On Time,4721.64
3060527554,75213636,2024-03-27 15:50:30,2024-03-27,UPI,2318,55714,Slightly Delayed,1143.28
4048252396,75213636,2024-04-12 19:45:15,2024-04-12,Wallet,7401,94706,On Time,2437.04
1271431612,18082040,2024-04-16 13:05:31,2024-04-16,Cash,3997,48259,Slightly Delayed,2167.1
8981940261,31537100,2024-05-24 18:51:34,2024-05-24,Cash,9485,56327,On Time,3097.06
3896239510,90856813,2023-05-19 13:05:59,2023-05-19,Card,3580,63917,Slightly Delayed,2011.56
711316410,25587553,2024-02-20 10:15:11,2024-02-20,Cash,1779,6620,On Time,2027.04
9863502398,31619915,2023-12-19 09:35:31,2023-12-19,Card,6501,30168,On Time,1379.82
293770293,45066676,2023-09-20 05:43:04,2023-09-20,UPI,9076,80022,On Time,1019.25
890800429,95594611,2024-03-28 02:58:31,2024-03-28,Cash,2863,4235,On Time,2490.28
1270503169,8791577,2024-07-09 11:42:13,2024-07-09,Wallet,2209,87390,On Time,3836.35
168180571,89910157,2023-03-16 14:50:01,2023-03-16,Cash,6130,41985,Slightly Delayed,563.45
111296281,28413467,2024-05-28 15:17:09,2024-05-28,UPI,348,6245,On Time,4414.19
7329085364,53392567,2023-06-07 21:24:43,2023-06-07,Wallet,5424,35350,On Time,332.84
1129130498,62243869,2023-12-01 16:38:53,2023-12-01,Card,4381,63048,On Time,2623.48
996939836,23794330,2024-05-15 12:53:16,2024-05-15,UPI,5098,71808,On Time,3269.43
8263379807,14479168,2023-04-16 11:33:52,2023-04-16,UPI,4213,1156,On Time,3179.87
5735975899,83304571,2023-09-14 07:37:08,2023-09-14,Card,5286,74786,On Time,2199.37
9651034668,70615775,2024-09-07 09:46:29,2024-09-07,Cash,8727,69245,On Time,2603.33
3103539793,75244116,2023-07-30 23:53:19,2023-07-30,Cash,2907,460,On Time,2514.37
1611921781,48776805,2023-06-01 13:00:30,2023-06-01,Card,7520,14763,On Time,2698.66
7532381028,73392739,2023-03-21 19:55:00,2023-03-21,Cash,2672,72118,On Time,3637.95
7803665404,63571453,2023-05-27 23:22:57,2023-05-27,UPI,5038,41752,On Time,2423.07
466184886,40277444,2023-08-16 22:52:34,2023-08-16,Card,9024,95724,On Time,2154.04
4692518050,46989310,2024-03-29 00:13:21,2024-03-29,Card,3998,33265,On Time,2176.24
9408428,31456752,2023-08-30 13:34:14,2023-08-30,UPI,9889,76392,On Time,1911.86
8766330526,85907588,2023-04-14 13:16:47,2023-04-14,Cash,2066,98295,On Time,1580.27
9221423039,42208242,2024-10-27 13:36:06,2024-10-27,Wallet,25,54403,On Time,1574.23
4268661538,22694456,2023-10-24 03:46:33,2023-10-24,Cash,2987,33402,On Time,5136.72
1378809665,52409516,2023-03-18 19:45:58,2023-03-18,Wallet,5417,27819,On Time,3370.17
4917941248,83701325,2024-05-19 04:01:01,2024-05-19,Cash,7404,86288,On Time,3135.65
5132792285,19080489,2024-04-10 14:07:17,2024-04-10,Wallet,3189,10112,On Time,2858.4
3776678112,34655710,2023-12-09 22:30:33,2023-12-09,Cash,3210,48559,Significantly Delayed,2429.82
6940411801,59009727,2023-07-01 21:55:34,2023-07-01,UPI,6174,4371,Slightly Delayed,1888.04
7422521525,92509376,2024-03-16 01:39:27,2024-03-16,Card,4268,706,On Time,643.87
4419022028,23961725,2023-12-13 09:25:07,2023-12-13,UPI,183,44847,On Time,3804.98
8016651984,90745023,2023-04-30 06:35:41,2023-04-30,Card,2196,19538,On Time,651.93
2361722422,89412038,2023-04-27 09:53:35,2023-04-27,Wallet,4259,89265,On Time,3755.33
1001453982,34668988,2023-07-31 04:57:56,2023-07-31,Cash,8763,611,Slightly Delayed,2774.06
9093918346,74038361,2024-03-31 22:52:56,2024-03-31,UPI,2999,65217,On Time,3918.67
3969014433,61982521,2023-08-09 13:04:23,2023-08-09,UPI,9872,62397,On Time,2747.35
9684561720,61121421,2023-09-04 11:40:25,2023-09-04,Cash,2246,53523,On Time,1514.4
7031115362,27878182,2024-10-25 07:48:29,2024-10-25,UPI,5151,93983,Significantly Delayed,2998.51
8204766849,76020843,2024-07-29 02:53:06,2024-07-29,Card,3990,1679,Significantly Delayed,3350.53
2785412612,60210778,2024-03-18 21:22:29,2024-03-18,Card,7667,96984,On Time,1439.58
2624138741,31718565,2024-04-18 01:09:21,2024-04-18,Cash,5824,2332,On Time,1112.82
748376248,66766629,2023-08-29 00:41:18,2023-08-29,Cash,2386,12777,On Time,2422.16
6096787440,25128143,2023-03-18 12:00:39,2023-03-18,Card,8358,91233,On Time,2294.77
8787660233,90586029,2024-05-26 07:16:36,2024-05-26,Card,2445,58570,Slightly Delayed,1435.29
3845481278,63870636,2023-07-05 05:55:10,2023-07-05,Card,881,76640,On Time,3988.77
4636134267,57642258,2024-02-28 19:30:45,2024-02-28,Card,7151,75957,Slightly Delayed,223.27
4538825340,45700739,2024-04-05 10:26:34,2024-04-05,Cash,1624,53653,On Time,4269.5
4553101047,39301587,2024-05-31 23:11:12,2024-05-31,Wallet,3855,32873,On Time,236.51
2193853405,42208242,2023-05-30 20:49:41,2023-05-30,UPI,9875,61506,Slightly Delayed,657.71
1642059453,7378768,2023-08-12 05:14:33,2023-08-12,Card,9556,58385,On Time,1277.62
5890339330,2188994,2024-05-21 16:19:30,2024-05-21,Wallet,5506,84178,On Time,3750.59
313663478,6959437,2024-02-21 16:55:20,2024-02-21,Wallet,2287,65113,On Time,1184.42
8591576320,79916464,2023-07-29 06:28:49,2023-07-29,UPI,5912,39993,On Time,3993.97
4728104591,31389750,2023-11-06 02:50:03,2023-11-06,Wallet,6986,87703,On Time,650.2
8276401643,88252625,2024-10-17 06:18:51,2024-10-17,Card,7395,18608,On Time,4724.31
8709694061,6724509,2024-10-17 11:15:32,2024-10-17,UPI,7522,70333,Slightly Delayed,114.52
4080156881,97770901,2024-04-03 18:42:51,2024-04-03,Cash,3532,11130,On Time,950.39
7485829116,49050014,2024-03-30 13:45:50,2024-03-30,Card,4815,71081,On Time,3895.28
7378865582,30643619,2023-05-23 18:01:13,2023-05-23,Card,4250,44634,On Time,340.66
335575667,32929817,2023-09-07 06:07:54,2023-09-07,Card,3663,2018,On Time,3048.86
1621109077,87450286,2024-03-25 17:49:50,2024-03-25,Card,3410,83040,Slightly Delayed,4969.83
7468088555,21697638,2023-05-10 11:30:56,2023-05-10,Cash,465,80809,On Time,2410.07
3676517886,57505804,2024-06-08 19:12:48,2024-06-08,Wallet,3625,82211,Slightly Delayed,582.03
1746921111,56604077,2024-08-28 18:31:18,2024-08-28,Card,7956,82913,On Time,2466.28
7774691391,42514124,2023-07-20 08:34:35,2023-07-20,Cash,9396,34427,On Time,1545.97
8220678247,63858550,2024-06-23 18:23:45,2024-06-23,Cash,702,13272,On Time,2089.26
6048604080,98218863,2023-09-06 02:01:23,2023-09-06,Cash,7098,90276,On Time,5820.25
