customer_id,area,registration_date,customer_segment,total_orders,avg_order_value
66308810,Sangli-Miraj & Kupwad,2024-05-27,Premium,18,1746.8
13130974,Eluru,2024-07-31,Inactive,6,898.76
8632679,North Dumdum,2023-07-20,Regular,16,1201.21
91072336,Jaunpur,2023-06-07,Premium,3,205.59
24633671,Karnal,2024-09-21,New,12,1112.03
78254569,Kalyan-Dombivli,2023-11-30,Regular,8,1559.18
60698094,Malegaon,2024-05-16,New,2,1894.4
84257716,Hazaribagh,2023-03-22,New,6,1144.61
84929351,Gandhinagar,2023-12-07,Regular,14,1662.37
48160359,Karaikudi,2024-03-28,Premium,8,1485.09
51031122,Dehradun,2023-09-12,Regular,20,363.61
3844290,Berhampore,2023-10-29,Inactive,2,301.73
71643758,Kottayam,2024-09-16,Inactive,7,780.2
49258916,Jaipur,2024-04-02,Inactive,16,997.43
60379302,Patiala,2023-07-14,New,7,536.98
88873916,Tirupati,2023-09-21,New,16,1390.49
65559853,Kamarhati,2024-05-03,Regular,17,1734.36
88046313,Thane,2023-05-29,Premium,6,726.67
76987910,Shahjahanpur,2024-03-08,Inactive,5,728.54
20517871,Imphal,2023-07-06,Premium,4,418.15
26227445,Ghaziabad,2024-09-07,Regular,1,1030.06
42272393,Moradabad,2023-09-21,New,7,1090.31
12574626,Amritsar,2024-05-02,Inactive,18,852.27
63349378,Mango,2024-08-01,Regular,14,1487.94
88045094,Panvel,2023-12-16,Premium,4,690.13
61226835,Kishanganj,2023-07-24,Premium,18,1491.21
82585664,Ludhiana,2023-10-30,Regular,14,1511.43
69762479,Jamalpur,2024-03-25,New,19,1766.61
93675757,Noida,2023-11-28,Regular,10,665.46
5009458,Thiruvananthapuram,2023-08-17,Inactive,7,1712.14
59545278,Yamunanagar,2024-10-28,New,16,430.08
59619739,Delhi,2023-11-12,New,12,871.39
9097480,Bihar Sharif,2023-12-21,Premium,18,307.65
56195475,Ahmedabad,2024-06-25,Regular,18,1149.91
45052594,Aligarh,2024-06-03,New,19,859.59
24517523,Tirunelveli,2023-11-12,Premium,14,361.29
97111069,North Dumdum,2024-02-16,Inactive,10,1898.27
88299992,Firozabad,2024-05-17,Premium,6,1524.68
60757351,Salem,2024-05-15,Premium,3,1099.62
14161586,Bettiah,2023-06-14,Premium,11,353.97
35133191,Loni,2024-10-22,Regular,14,406.21
56480776,Udaipur,2024-03-17,Regular,8,1401.79
31000129,Raichur,2024-03-29,Premium,18,1120.64
18113428,Rajkot,2023-09-15,Regular,7,255.73
56250563,Jabalpur,2023-09-02,Premium,20,733.3
96253172,Berhampur,2023-08-08,Inactive,1,475.19
83023956,Nanded,2023-09-01,Regular,12,1551.29
19080489,Jalandhar,2023-03-30,Regular,9,578.21
899941,Sambhal,2024-06-25,Premium,18,1202.35
51014003,Giridih,2023-12-16,Regular,14,393.06
55971849,Rewa,2024-04-05,Regular,3,490.69
45314389,Ajmer,2023-03-26,New,17,939.35
65426878,Nagpur,2023-04-04,Regular,11,1879.31
8651281,Ranchi,2024-10-20,Premium,14,1516.13
69353754,Medininagar,2024-01-24,Premium,8,1154.09
84119685,Sambhal,2023-06-09,Inactive,4,1623.47
60656482,Haldia,2023-10-31,Inactive,12,627.69
54952806,Coimbatore,2023-05-04,Regular,1,1142.91
58644651,Secunderabad,2024-05-10,New,13,646.92
35690581,Gorakhpur,2023-04-12,Inactive,15,1603.16
80850753,Thane,2023-12-15,Premium,6,1695.68
29653387,Malda,2024-04-26,New,12,519.73
47295676,Bhopal,2024-06-02,New,2,1758.3
30900441,Khora ,2024-07-25,New,18,1509.24
43980719,Kalyan-Dombivli,2024-03-04,New,13,785.19
96001315,Bihar Sharif,2024-02-15,Inactive,19,1628.45
5716817,Aurangabad,2024-03-11,Inactive,3,1607.05
33658749,Ahmednagar,2024-03-11,Inactive,6,547.78
63661771,Karnal,2023-12-29,Inactive,13,1536.01
71767248,Jalandhar,2024-11-01,New,4,719.47
72675976,Bhusawal,2024-07-15,Premium,14,710.18
81994445,Kalyan-Dombivli,2024-08-01,Premium,2,1391.12
54145987,Agartala,2023-10-03,Premium,6,899.69
16485871,Salem,2024-06-25,Premium,6,1805.76
43243913,Jehanabad,2024-05-11,Regular,4,1897.16
19741509,Vellore,2024-03-11,Regular,3,949.01
98540377,Unnao,2023-09-15,Regular,16,525.07
88843865,Srinagar,2023-10-01,Regular,19,1230.62
50045027,Sagar,2023-07-06,Regular,7,1570.95
59840071,Deoghar,2023-06-06,Inactive,19,1796.24
51547198,Agartala,2024-08-04,Premium,19,750.81
53624677,Udaipur,2023-12-21,New,10,332.4
93122847,Ludhiana,2024-09-15,Regular,12,1886.44
62971413,Amritsar,2023-10-02,Inactive,18,835.09
73933840,Raiganj,2024-03-12,Regular,10,1339.52
80759416,Junagadh,2024-02-11,Premium,5,1637.85
96042320,Nagaon,2023-12-02,New,20,1164.38
76970363,Firozabad,2023-12-28,Regular,14,1237.8
84993732,Aligarh,2024-09-17,Regular,1,1585.03
30823988,Deoghar,2024-03-25,Premium,9,1525.85
86226771,Shivpuri,2024-08-17,Premium,4,1062.39
10048910,Kozhikode,2023-09-25,New,15,875.32
18935489,Tezpur,2024-06-15,New,8,1957.21
61763552,Panihati,2023-05-22,Inactive,5,241.81
88346104,Udaipur,2024-03-19,Regular,17,1205.49
33651554,Saharsa,2024-09-06,New,18,697.13
39140039,Madhyamgram,2023-11-19,New,18,1504.96
50080663,Morbi,2024-10-06,Inactive,10,543.84
40643232,Salem,2023-04-12,Regular,4,1374.71
82134278,Coimbatore,2023-10-07,Premium,4,294.2
35705377,Tumkur,2023-04-26,Regular,8,1250.37
11503405,Amritsar,2024-01-14,Regular,11,1658.1
4988545,Anantapuram,2023-04-06,Regular,10,1251.78
4545935,Warangal,2024-08-06,Regular,7,1931.1
46148283,Kalyan-Dombivli,2023-10-07,New,11,506.68
29324437,Nanded,2024-08-19,Premium,11,1915.27
48730063,Farrukhabad,2024-04-03,New,19,1497.71
70608515,Belgaum,2024-07-13,Inactive,4,1601.81
32003512,Sasaram,2024-10-18,Premium,4,1863.05
96989204,Deoghar,2024-06-24,Regular,5,1844.33
4789829,Rourkela,2024-11-02,Regular,6,229.76
15733078,Phagwara,2023-08-10,Regular,1,1152.95
48158494,Kishanganj,2024-04-30,Inactive,13,1787.2
12272282,Sikar,2023-04-09,Regular,20,1750.74
13265605,Kollam,2024-11-04,Premium,3,1086.89
80696046,Agartala,2023-11-08,Inactive,11,623.23
87266831,Mirzapur,2024-09-29,New,17,276.09
90346920,Satara,2024-09-14,New,1,738.13
93938425,Nagercoil,2024-04-19,Regular,10,1735.57
89699655,Darbhanga,2024-02-04,Inactive,4,1134.64
87654461,Sambhal,2023-09-01,Inactive,2,1720.18
79944855,Indore,2024-10-31,Regular,6,1440.06
49617892,Orai,2024-02-21,New,19,1894.61
74230420,Mathura,2024-03-26,Regular,17,1315.38
66629497,Vellore,2023-04-26,Regular,7,1994.7
43256928,Baranagar,2023-08-14,Inactive,19,1984.5
59345983,Saharanpur,2023-06-25,Regular,8,1375.29
88252625,Shivpuri,2024-02-27,New,15,422.31
14275043,Bhilwara,2024-01-25,New,19,1415.88
64489709,North Dumdum,2024-04-22,Premium,2,1435.66
59815512,Jalna,2023-11-11,Regular,16,1022.99
73377004,Delhi,2023-09-11,Regular,4,438.31
74761384,Nadiad,2024-10-27,Premium,12,1550.37
79257353,Jaunpur,2023-09-24,New,6,291.96
17159117,Karawal Nagar,2024-05-21,Premium,1,336.26
95912198,Anantapuram,2024-04-05,Inactive,12,1065.72
88215615,Bongaigaon,2023-05-16,New,14,1520.12
49756591,Miryalaguda,2024-04-17,Inactive,20,745.4
50650215,Pimpri-Chinchwad,2023-11-16,New,12,1474.41
32500305,Orai,2024-06-09,New,5,362.53
42723554,Gandhinagar,2023-05-21,Regular,10,731.97
1491857,Morena,2024-06-05,Premium,9,855.24
81229704,Noida,2024-03-22,Premium,10,429.04
70966268,Arrah,2023-10-03,New,15,541.94
97182359,Morbi,2024-01-22,New,15,550.41
46675763,Katihar,2023-08-15,New,19,737.08
51034600,Bhilai,2023-04-25,Inactive,2,1574.01
76512976,Belgaum,2024-07-27,New,5,279.89
119099,Kavali,2023-08-01,Inactive,20,637.35
84850688,Barasat,2024-09-20,Inactive,3,1862.3
95971469,Chapra,2024-09-09,New,7,1060.59
28413467,Kolhapur,2024-07-24,New,16,1451.81
45071436,Tadepalligudem,2024-10-11,Inactive,9,807.66
99734256,Ratlam,2024-06-04,Premium,1,301.12
14472401,Thiruvananthapuram,2024-04-30,Regular,1,208.09
4606533,Rajpur Sonarpur,2024-07-30,Premium,11,704.14
32426778,Naihati,2024-05-27,Inactive,14,304.06
63802820,Orai,2023-11-23,Regular,6,1887.52
24988999,Raiganj,2024-05-12,Regular,6,1748.52
77497950,Kolkata,2023-05-14,New,7,1852.77
16424635,Mirzapur,2024-10-01,Premium,13,1135.26
93127511,Bijapur,2023-08-27,Inactive,7,453.17
88434834,Ambarnath,2023-10-25,Premium,19,1484.9
88067569,Gaya,2023-12-25,Premium,5,273.38
86294036,Arrah,2023-07-13,Inactive,13,1311.81
57331847,Amravati,2023-09-19,Regular,5,752.87
45586151,Saharsa,2023-11-25,Regular,11,266.65
11389698,Jammu,2023-06-08,Premium,14,1907.68
95018817,North Dumdum,2024-06-04,Inactive,19,466.48
29415527,Pudukkottai,2024-04-22,Regular,11,498.21
64932019,Hindupur,2023-10-09,Premium,6,1022.98
48418662,Machilipatnam,2024-06-21,Premium,12,1479.93
66485571,Ratlam,2023-09-15,Inactive,2,1055.17
85658166,Thrissur,2024-05-04,New,11,1326.65
20625627,Amritsar,2024-08-10,Premium,11,718.1
72942753,Gurgaon,2024-09-09,Regular,5,664.01
1624115,Kochi,2023-10-26,New,2,331.1
82918668,Gudivada,2024-08-08,Regular,18,1941.44
85006599,Shimoga,2024-01-17,Inactive,13,1630.44
73727901,Solapur,2024-05-27,Premium,15,1299.49
53636086,Bally,2023-11-07,Premium,20,1238.26
79076101,Ujjain,2024-01-15,Premium,2,870.19
65660660,Gangtok,2023-08-04,Regular,12,749.66
64162093,Korba,2024-04-22,Premium,6,413.3
91243571,Navi Mumbai,2023-12-15,Inactive,12,1569.19
22133362,Anantapuram,2024-08-31,Inactive,18,482.2
49915498,Jalandhar,2023-05-19,Premium,2,950.88
38018949,Farrukhabad,2024-09-04,Premium,17,1873.34
93321933,Ozhukarai,2024-03-17,Inactive,10,566.42
10508763,Ratlam,2023-12-14,Premium,6,992.26
37362180,Visakhapatnam,2023-08-17,Regular,11,1638.66
8881320,Uluberia,2024-10-24,Regular,7,1268.54
25447967,Rajkot,2023-09-04,Regular,18,876.56
64197854,Bellary,2023-10-28,Regular,17,1231.67
34074184,Bangalore,2024-03-30,New,18,1988.77
95873651,Ballia,2024-06-02,Inactive,14,536.02
90150193,Buxar,2023-07-14,Inactive,18,783.69
39717448,Jorhat,2023-06-10,New,1,210.18
63948546,Bhubaneswar,2024-01-18,Regular,20,1745.12
9900288,Gulbarga,2024-01-09,Regular,10,1315.84
38496400,Bathinda,2024-03-25,Premium,11,1402.36
27692428,Chennai,2024-05-29,Regular,11,1889.95
65903057,Uluberia,2023-04-13,Regular,14,1181.71
43990799,Dindigul,2024-02-04,Regular,6,495.41
42208242,Danapur,2023-11-19,Regular,19,1222.25
44776601,Durg,2024-05-13,Regular,15,1278.59
6724509,Munger,2023-04-07,New,13,1966.44
59222551,Jamshedpur,2023-08-05,Inactive,10,1569.86
44888581,Ballia,2023-03-28,Inactive,3,392.37
96729650,Ahmednagar,2024-05-04,Inactive,2,847.93
39957741,Bellary,2023-11-05,Inactive,11,1769.15
24104630,Jaipur,2024-01-14,Premium,13,448.52
96434674,Anantapur,2023-11-30,Inactive,11,1663.53
14255231,Surendranagar Dudhrej,2023-06-18,Inactive,17,1055.6
83412446,Avadi,2023-05-25,Inactive,13,1935.31
11493380,Madurai,2023-04-20,Regular,16,422.74
48821170,Jalgaon,2023-10-09,Inactive,12,1321.76
19145354,Rohtak,2023-05-31,Inactive,11,963.35
76830090,Panipat,2024-04-04,New,4,821.83
81808190,Bhusawal,2023-07-06,Inactive,1,796.97
40986000,Karnal,2023-10-17,Premium,20,223.79
60495351,Srikakulam,2023-04-24,New,11,407.03
39261715,Patna,2023-12-27,Premium,19,1974.33
63793401,Kavali,2024-03-24,Regular,2,1901.32
27746432,Bangalore,2023-07-29,Inactive,10,1261.35
51670882,Dehradun,2024-09-27,Inactive,11,1351.67
61020,Kurnool,2024-07-27,New,19,1703.16
46802633,Bettiah,2024-02-18,Premium,6,617.22
63083547,Jhansi,2023-12-07,Regular,10,900.07
17106161,Shimoga,2024-05-01,Inactive,9,331.15
54797119,Bilaspur,2023-12-19,Premium,14,1673.74
62721353,Danapur,2024-10-12,Regular,13,992.9
40587811,Adoni,2023-12-15,Inactive,5,724.63
25520143,Berhampur,2024-01-23,New,10,1133.1
81377917,Maheshtala,2023-04-23,Inactive,16,739.14
49433260,Hospet,2024-05-20,Premium,17,307.03
40117357,Imphal,2023-03-20,New,16,753.81
81102955,Bhiwani,2024-07-12,Premium,16,1403.68
40192266,Bhopal,2024-03-04,New,19,1893.6
51669263,Avadi,2023-09-23,Inactive,2,1698.87
85831746,Bahraich,2023-09-11,Regular,18,952.61
97466783,Kota,2023-04-07,Premium,8,952.96
23982977,Salem,2023-07-04,New,2,1863.55
79695653,Sonipat,2023-08-07,Regular,11,728.65
83577942,Shivpuri,2024-08-11,New,16,866.2
44149982,Yamunanagar,2023-08-16,New,7,1224.69
46686696,Thoothukudi,2024-03-02,Premium,7,968.93
12184293,Phagwara,2023-06-16,Inactive,7,1811.32
19084027,Unnao,2023-07-30,New,20,908.28
77559557,Madurai,2023-08-28,New,9,601.15
34713143,Jehanabad,2024-08-03,Premium,16,1380.2
75073623,Kumbakonam,2024-05-19,New,19,1042.05
12415659,Ambala,2024-05-30,New,10,1786.5
5277675,Ghaziabad,2024-10-22,Premium,9,1312.8
81420960,Hazaribagh,2023-05-21,Inactive,2,269.4
97144544,Guna,2024-08-13,Regular,12,1754.04
6856445,Darbhanga,2024-01-23,New,5,1932.51
70363568,Shahjahanpur,2023-08-03,New,13,1632.23
10019218,Parbhani,2023-08-28,New,7,560.14
12799092,Unnao,2024-05-19,Inactive,5,557.19
12507907,Nangloi Jat,2023-11-22,Regular,19,1278.01
29584848,Dehri,2024-10-03,Premium,11,1212.04
27955158,Shivpuri,2024-03-16,New,13,1659.73
13651980,Ranchi,2023-05-28,Inactive,12,308.29
90246977,Tiruchirappalli,2023-05-05,Premium,1,1375.17
91614690,Nandyal,2023-06-09,Premium,18,289.7
92027021,Ballia,2024-10-17,Inactive,5,1279.72
11493300,Durg,2024-07-26,Regular,18,1025.67
77862447,Bally,2023-07-14,New,3,721.04
47503133,Chapra,2024-10-26,Inactive,12,1614.04
65745775,Buxar,2023-12-08,Inactive,4,1021.23
89867195,Tumkur,2023-10-11,Premium,10,409.49
6247821,Panvel,2023-07-15,Regular,15,1832.58
73393269,Ajmer,2024-06-11,Regular,8,1615.2
48716374,Hapur,2023-05-01,Premium,20,1475.82
78614729,Tiruvottiyur,2024-09-05,New,10,1786.91
20238921,Thiruvananthapuram,2023-09-29,Premium,8,1298.79
84066402,Amritsar,2023-10-11,Regular,7,794.76
60271325,Malegaon,2024-05-08,New,8,356.62
40692378,Jabalpur,2024-09-13,New,9,1782.4
469006,Begusarai,2023-08-21,Inactive,2,1393.2
41811800,Jaunpur,2023-10-10,Regular,6,1410.59
87107263,Vijayawada,2024-10-02,Inactive,9,1659.56
89619421,Rajpur Sonarpur,2023-11-02,Premium,5,1466.13
62828341,Howrah,2024-06-27,Inactive,20,283.63
55738118,Hapur,2023-12-29,Regular,11,1520.09
2684440,Ranchi,2023-09-05,Premium,5,650.6
77811864,Miryalaguda,2023-09-10,Premium,12,1712.29
43052303,Eluru,2023-06-21,Premium,19,1790.43
24478397,Bidar,2024-03-28,New,14,829.36
22846435,Tezpur,2023-07-15,Inactive,12,1844.21
32868927,Karimnagar,2023-04-13,New,19,926.68
88312515,Gandhinagar,2024-02-05,Inactive,10,544.71
33741801,Ratlam,2024-01-27,New,16,1249.15
29502852,Dibrugarh,2024-08-28,New,18,1995.37
75464725,Sambhal,2023-12-02,Inactive,20,1805.77
88745052,Kumbakonam,2024-04-12,Regular,5,516.9
50632192,Nadiad,2023-03-17,Premium,16,1096.83
81655250,Madurai,2023-07-04,Regular,17,1399.67
29858395,Hospet,2024-09-03,Inactive,16,442.16
56572297,Ulhasnagar,2024-10-02,Inactive,10,1601.86
18140588,Jalna,2024-07-04,Regular,17,856.95
74352908,Guntakal,2024-03-31,Inactive,13,1879.61
37633848,Kharagpur,2023-08-27,Premium,20,1237.57
19180962,Kalyan-Dombivli,2024-07-05,Inactive,19,622.08
75739462,Satna,2024-06-23,Premium,2,1474.27
47926198,Nandyal,2024-02-04,Regular,11,1408.42
57809174,Lucknow,2024-04-12,Premium,11,1898.72
21786873,Lucknow,2024-03-07,Regular,3,1600.68
32564478,Kishanganj,2024-06-24,Premium,5,211.3
41168392,Silchar,2024-01-10,Premium,13,506.28
40305293,Bhatpara,2024-09-01,Regular,10,614.48
91562028,Noida,2024-10-09,Regular,9,1141.68
5754255,Mango,2023-11-12,Inactive,1,1050.74
73891999,Sambalpur,2024-07-22,New,11,1681.91
91500615,Parbhani,2024-07-27,Premium,4,840.89
79742293,Hajipur,2024-02-11,Regular,17,1608.81
71902700,Bhind,2024-02-05,Regular,10,824.31
78267238,Warangal,2024-07-07,Inactive,1,301.21
16780752,Begusarai,2023-12-07,Premium,20,1429.12
91312072,Jalna,2024-04-20,Inactive,4,1518.25
28458746,Bulandshahr,2023-09-14,New,12,1998.49
57770044,Ajmer,2023-11-19,Regular,10,934.08
2234490,Singrauli,2024-08-07,Premium,8,1540.25
76202036,Gwalior,2024-03-11,Inactive,13,1118.75
45112520,Rajahmundry,2024-06-30,Premium,1,499.85
30116949,Nadiad,2023-08-23,Inactive,5,1535.47
16640907,Bhagalpur,2024-10-05,Regular,16,527.03
44174426,Salem,2024-07-02,New,20,1655.49
13939675,Amroha,2024-04-05,New,18,783.47
33394166,Surendranagar Dudhrej,2024-10-03,New,10,282.63
45323391,North Dumdum,2024-03-24,New,2,1008.14
71411879,Etawah,2024-10-23,Regular,4,1743.87
13585482,Buxar,2023-07-06,Inactive,20,1475.52
40434527,Vellore,2024-06-27,Inactive,5,815.01
59830126,Howrah,2024-10-28,New,14,1799.47
12622901,Bareilly,2024-08-07,Inactive,3,870.68
3897936,Pudukkottai,2023-09-26,Premium,14,215.16
48281892,Vellore,2023-04-11,New,6,1653.39
33370343,Ratlam,2024-07-07,Premium,20,999.04
40877127,Ludhiana,2023-07-31,Premium,14,757.15
75081265,Nizamabad,2023-05-04,Premium,2,958.17
92118758,Gorakhpur,2024-01-03,Regular,2,300.79
66766629,Gulbarga,2024-02-22,New,16,504.76
89686431,Dharmavaram,2024-08-14,Regular,11,1637.7
88517890,Nizamabad,2024-08-14,Premium,10,1964.72
69761993,Gangtok,2024-08-06,New,6,551.0
11562458,Firozabad,2023-11-16,Regular,7,1409.32
57892837,Bally,2024-03-22,Premium,14,581.57
85474732,Allahabad,2024-01-01,Premium,1,941.76
62541176,Tirupati,2024-08-26,New,7,1691.37
31940833,Karawal Nagar,2023-07-31,New,4,1515.8
76212152,Agra,2024-10-11,Premium,13,1767.81
42366724,Saharanpur,2023-07-27,Inactive,20,1896.27
54619715,Panchkula,2024-10-27,Inactive,4,739.04
24896263,Amroha,2024-06-21,Regular,13,532.9
5700842,Amravati,2024-09-11,Regular,3,514.06
73799927,Ambala,2023-04-28,New,4,1121.27
12867472,Mehsana,2024-10-14,Premium,3,1053.52
97315135,Shivpuri,2024-01-03,New,19,1393.14
48150243,Delhi,2023-11-27,Regular,13,262.6
19556566,Tiruvottiyur,2023-11-01,Premium,20,664.17
59240916,Faridabad,2023-08-19,Inactive,6,1202.51
61002154,Imphal,2023-06-16,Regular,19,1526.04
81584486,Hazaribagh,2024-01-24,Inactive,2,369.75
41494867,Bongaigaon,2023-12-04,New,15,240.17
75908967,Yamunanagar,2023-06-03,Regular,14,1095.58
38902882,Firozabad,2024-03-10,Inactive,17,1583.52
52048413,Jalna,2023-10-04,Inactive,20,1449.1
99412119,Agartala,2024-05-24,New,17,653.57
47625855,Mango,2023-05-21,New,6,515.69
19393135,Bidhannagar,2023-06-11,Regular,19,327.58
87669943,Nandyal,2023-04-02,Inactive,1,1272.95
90586443,Ambala,2023-08-30,New,2,1637.32
15066187,Jammu,2023-03-19,Regular,13,791.67
78806824,Guntakal,2024-01-08,Premium,20,1027.41
59110513,Raebareli,2023-06-16,Inactive,12,1377.27
64823226,Tirupati,2023-04-08,Premium,5,614.1
49529811,Pimpri-Chinchwad,2024-05-16,Regular,13,1595.6
18199057,Ratlam,2023-05-30,Inactive,9,1353.93
17805991,Dhule,2024-05-09,New,10,924.9
56441247,Meerut,2024-06-02,Premium,18,1667.94
91228580,Mangalore,2024-05-29,Regular,3,330.22
35435896,Dehradun,2023-09-08,Premium,9,338.62
6867315,Imphal,2024-08-31,Premium,1,1766.24
54837637,Ichalkaranji,2023-09-01,Regular,9,1525.43
76257013,Mango,2023-08-02,New,16,1812.15
11478478,Ahmednagar,2023-10-31,Inactive,17,762.82
91347159,Pallavaram,2024-06-23,Premium,6,887.04
6982488,Jalna,2024-01-11,New,4,1819.01
38327793,Nandyal,2024-05-04,Inactive,12,1924.53
64722323,Dibrugarh,2023-05-14,New,7,1785.47
19523856,Thoothukudi,2023-11-02,Premium,6,1084.14
8628482,Bhiwandi,2023-12-30,New,9,1726.44
58979427,Jalna,2024-01-22,Premium,3,1743.81
26716400,Morena,2023-07-12,Premium,19,1179.28
89998489,Rajkot,2024-10-26,Premium,19,1297.04
15808945,Gangtok,2024-04-10,New,6,1255.9
60728956,Khandwa,2023-06-26,Premium,15,1764.25
25430839,Vellore,2023-09-15,New,15,885.48
80935110,Tumkur,2023-07-14,Regular,16,1855.7
70965437,Alwar,2024-03-22,Inactive,17,1220.76
53557741,Hospet,2024-10-30,Inactive,10,1753.39
12832151,Baranagar,2023-07-12,Inactive,16,356.96
188838,Madanapalle,2024-07-16,Inactive,12,799.11
56780331,Gaya,2024-04-18,Premium,8,903.37
43574734,Rourkela,2024-05-11,New,5,551.29
53392567,Aligarh,2024-04-16,Regular,18,398.91
20310720,Bhubaneswar,2023-04-03,Regular,9,1677.91
59427862,Erode,2024-10-10,Premium,1,1713.94
99695529,North Dumdum,2023-04-11,New,12,1751.77
1134585,Ghaziabad,2024-02-06,Regular,8,1975.21
65488134,Agra,2023-04-28,New,12,853.49
96461062,Hosur,2023-05-29,Regular,14,1612.31
57637943,Amroha,2024-03-13,Premium,13,1865.94
49371494,Kanpur,2023-12-14,Regular,18,701.13
75038062,Avadi,2024-05-18,New,19,1882.45
17299810,Kadapa,2024-03-04,New,13,1874.42
82032191,Satara,2024-02-20,New,17,387.14
52417972,Madhyamgram,2024-03-06,New,1,581.78
9049965,Raichur,2024-04-03,New,3,1390.06
70420271,Bhusawal,2023-12-09,New,19,680.28
19536688,Tiruppur,2023-09-19,New,4,1346.03
72359843,Kalyan-Dombivli,2024-09-24,Premium,18,888.43
9981089,Proddatur,2023-10-05,Premium,1,402.74
62510499,Kozhikode,2024-08-14,Premium,16,510.62
34835738,Jalna,2023-08-13,Premium,9,1210.36
9641623,Kota,2023-09-23,Premium,3,1515.02
60275891,Amaravati,2024-10-01,Regular,16,1361.94
78750264,Ratlam,2024-09-19,Inactive,7,1664.82
18986315,Bidhannagar,2023-04-05,Premium,19,854.26
10945990,Burhanpur,2024-03-25,New,5,1337.11
1601161,Amaravati,2024-05-24,Inactive,1,589.31
6390687,Alwar,2024-08-23,Regular,5,1340.79
63092485,Alappuzha,2024-06-23,Premium,11,1295.42
38244021,Chapra,2024-04-22,Inactive,13,1326.66
44859592,Proddatur,2023-10-05,New,19,1283.05
87984862,Yamunanagar,2023-11-21,Premium,14,1034.45
86067293,Sambalpur,2023-06-07,Inactive,4,873.53
41164215,Secunderabad,2023-03-23,Premium,15,1304.24
46025543,Kottayam,2023-11-25,Premium,16,1273.07
33481252,Noida,2024-08-18,Premium,8,1438.75
68692574,Bharatpur,2024-08-07,Inactive,13,1503.93
34839913,Belgaum,2024-08-12,Regular,4,1706.89
88923048,Agra,2024-07-23,Premium,4,1202.89
21201299,Unnao,2024-05-27,New,19,1488.68
34281470,Kharagpur,2024-01-10,Premium,11,1787.82
72576730,Chennai,2024-02-17,Regular,5,1971.67
90856813,Dhanbad,2024-10-05,Regular,13,1624.06
81500385,Ludhiana,2023-11-05,New,12,772.64
22974816,Bhusawal,2024-01-08,Premium,1,865.72
20496835,Alwar,2023-12-01,New,17,1240.91
38549299,Asansol,2023-08-14,Regular,4,234.63
78014505,Kottayam,2023-04-09,New,1,696.29
64940409,Gurgaon,2024-09-06,Inactive,9,882.89
30042971,Rewa,2024-10-12,Regular,8,863.9
74682740,Rewa,2024-06-17,Regular,10,1507.28
84824280,Ongole,2024-05-09,Inactive,17,1752.91
85907588,Rampur,2024-03-13,Inactive,5,505.34
6637282,North Dumdum,2023-10-31,Inactive,15,1495.87
21432404,Kalyan-Dombivli,2024-02-15,Inactive,17,1482.59
87954926,Ambala,2024-02-07,Premium,12,1245.07
29941225,Chapra,2024-06-25,Premium,3,689.11
68906393,Jalgaon,2024-06-13,Regular,13,1094.35
94486311,Chittoor,2023-08-17,New,16,1812.66
28221067,Agra,2024-10-21,Regular,6,998.95
3872421,Panvel,2023-07-06,Premium,3,1468.98
77921718,Thrissur,2023-11-21,Premium,3,1952.17
6187807,Dindigul,2023-08-24,New,10,1962.92
96795047,Chittoor,2024-05-03,New,15,1834.19
44198187,North Dumdum,2024-03-16,Regular,13,464.33
94730288,Rampur,2023-07-04,Regular,17,1560.64
49769532,Ramagundam,2023-05-25,Premium,20,1923.39
93730857,Singrauli,2024-03-11,Premium,6,1446.09
51556553,Noida,2024-02-05,Premium,6,1765.93
22253483,Haridwar,2023-09-27,Inactive,15,1561.12
4438410,Panipat,2024-10-17,Inactive,11,1868.71
44410149,Pondicherry,2023-05-18,New,14,1440.46
3282647,Unnao,2024-01-15,Premium,18,608.27
69340015,Tenali,2023-10-31,Premium,16,1168.22
29600229,Gulbarga,2024-01-14,Inactive,18,1491.65
89886179,Kharagpur,2024-02-10,Inactive,4,1298.64
12077371,Sambalpur,2023-10-09,Premium,20,353.22
84216691,Saharanpur,2023-03-26,Inactive,13,1220.9
90666073,Farrukhabad,2023-12-10,Inactive,20,1969.45
21577948,Ahmednagar,2023-11-02,New,17,225.6
32635818,Loni,2024-03-16,Regular,12,603.0
98444183,Tenali,2024-02-04,Regular,11,389.36
43047341,Jaunpur,2023-09-19,Regular,18,1086.42
52617081,Raurkela Industrial Township,2024-07-31,Inactive,10,996.94
60371334,Purnia,2023-05-05,Inactive,15,355.81
34425723,Saharanpur,2023-09-10,Regular,14,873.22
64298209,Jodhpur,2023-06-15,Regular,10,311.25
85518832,Tezpur,2023-07-26,Premium,19,205.79
42432226,Gandhinagar,2023-08-03,Premium,5,608.34
50953418,Rajpur Sonarpur,2023-03-27,Regular,11,404.6
52428250,Bulandshahr,2023-09-11,New,4,1925.08
60210778,Motihari,2024-04-14,Regular,4,938.8
92209869,Jhansi,2023-10-03,Regular,19,483.76
46828932,Eluru,2023-04-30,Premium,4,391.22
83304462,Jamnagar,2024-01-26,Premium,8,723.86
46875863,Bidar,2023-10-14,Regular,8,1118.55
36774480,Gandhidham,2024-09-15,Regular,6,1470.93
18896771,Ramagundam,2023-05-17,Inactive,12,1906.46
89669139,Tiruppur,2023-03-19,Premium,6,1999.64
