order_id,product_id,quantity,unit_price,product_name,category,brand,mrp,margin_percentage,shelf_life_days,line_sales
9221423039,707935,2,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",1262.92,35.0,365,1641.8
4268661538,952124,1,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,127.08
1378809665,771228,3,83.18,Pet Treats,Pet Care,Raja and Sons,127.97,35.0,365,249.54000000000002
4917941248,764014,1,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",720.05,15.0,365,612.04
5132792285,516376,2,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,1169.91,25.0,3,1754.86
3776678112,14145,1,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",841.12,25.0,3,630.84
6940411801,89084,1,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",748.54,20.0,7,598.83
7422521525,952124,2,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,254.16
4419022028,491521,2,556.35,Nuts,Snacks & Munchies,Karpe Inc,855.92,35.0,90,1112.7
8016651984,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",125.15,35.0,365,81.35
2361722422,848226,3,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,279.45,25.0,3,628.77
1001453982,557908,3,942.37,Vitamins,Pharmacy,Sundaram Inc,1177.96,20.0,365,2827.11
9093918346,91670,3,439.24,Dish Soap,Household Care,Barman-Ahluwalia,585.65,25.0,365,1317.72
3969014433,679865,1,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,409.31,15.0,365,347.91
9684561720,398340,3,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",1086.55,40.0,180,1955.79
7031115362,274207,2,328.51,Cough Syrup,Pharmacy,"Savant, Batta and Mander",410.64,20.0,365,657.02
8204766849,709916,1,33.76,Detergent,Household Care,Varkey LLC,45.01,25.0,365,33.76
2785412612,764014,3,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",720.05,15.0,365,1836.12
2624138741,82484,3,914.88,Baby Food,Baby Care,Mallick PLC,1306.97,30.0,365,2744.64
748376248,194682,3,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,1303.27,30.0,180,2736.87
6096787440,478531,3,825.46,Carrots,Fruits & Vegetables,Uppal Group,1100.61,25.0,3,2476.38
8787660233,672059,2,672.73,Toothpaste,Personal Care,Kaur-Gola,1034.97,35.0,365,1345.46
3845481278,487931,3,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",834.21,15.0,365,2127.2400000000002
4636134267,228286,3,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,255.83,30.0,180,537.24
4538825340,124290,2,39.65,Lotion,Personal Care,Sachdev Group,61.0,35.0,365,79.3
4553101047,937542,3,97.04,Wheat Flour,Grocery & Staples,Khurana and Sons,114.16,15.0,365,291.12
2193853405,448752,2,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,320.14
1642059453,70969,1,631.7,Carrots,Fruits & Vegetables,Mohan Group,842.27,25.0,3,631.7
5890339330,891833,2,493.19,Curd,Dairy & Breakfast,Mani PLC,616.49,20.0,7,986.38
313663478,14145,1,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",841.12,25.0,3,630.84
8591576320,692985,2,197.39,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",232.22,15.0,365,394.78
4728104591,537274,2,702.71,Pet Treats,Pet Care,Lal-Chauhan,1081.09,35.0,365,1405.42
8276401643,833557,1,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",528.59,20.0,7,422.87
8709694061,337168,2,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,681.86,20.0,7,1090.98
4080156881,300159,2,44.35,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",63.36,30.0,180,88.7
7485829116,500633,2,154.5,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,193.12,20.0,7,309.0
7378865582,661577,3,720.95,Cat Food,Pet Care,Majumdar PLC,1109.15,35.0,365,2162.8500000000004
335575667,77308,3,223.27,Onions,Fruits & Vegetables,Ratta-Sagar,297.69,25.0,3,669.8100000000001
1621109077,557908,1,942.37,Vitamins,Pharmacy,Sundaram Inc,1177.96,20.0,365,942.37
7468088555,654623,1,422.14,Chips,Snacks & Munchies,Pradhan and Sons,649.45,35.0,90,422.14
3676517886,473647,3,43.05,Toothpaste,Personal Care,Ben-Ravi,66.23,35.0,365,129.14999999999998
1746921111,642612,2,517.03,Pet Treats,Pet Care,Pillay-Ahuja,795.43,35.0,365,1034.06
7774691391,82484,2,914.88,Baby Food,Baby Care,Mallick PLC,1306.97,30.0,365,1829.76
8220678247,361361,1,826.21,Biscuits,Snacks & Munchies,"Kunda, Dave and Sahni",1271.09,35.0,90,826.21
6048604080,799459,3,852.02,Vitamins,Pharmacy,"Garg, Kari and Kapur",1065.02,20.0,365,2556.06
8545716586,697683,2,123.74,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",164.99,25.0,365,247.48
530870056,764014,1,612.04,Salt,Grocery & Staples,"Grewal, Swamy and Dayal",720.05,15.0,365,612.04
4055690435,120385,3,597.91,Pet Treats,Pet Care,Dubey-Sarin,919.86,35.0,365,1793.73
7096530350,927651,3,426.72,Baby Wipes,Baby Care,Narula Group,609.6,30.0,365,1280.16
7083649345,555121,3,354.91,Carrots,Fruits & Vegetables,"Subramanian, Chaudhuri and Dora",473.21,25.0,3,1064.73
836457367,937542,2,97.04,Wheat Flour,Grocery & Staples,Khurana and Sons,114.16,15.0,365,194.08
7698126312,136533,1,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",1032.76,20.0,7,826.21
2267297760,448752,1,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,160.07
1717841423,965755,1,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",710.09,25.0,3,532.57
4330597536,537274,1,702.71,Pet Treats,Pet Care,Lal-Chauhan,1081.09,35.0,365,702.71
3687593721,990993,1,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,405.69,35.0,90,263.7
6660740926,378230,3,166.42,Nuts,Snacks & Munchies,Kala-Vig,256.03,35.0,90,499.26
9439713009,455755,1,44.09,Detergent,Household Care,Mangal-Sathe,58.79,25.0,365,44.09
5281121057,681063,3,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,458.97,30.0,180,963.8399999999999
7044351561,51036,1,931.61,Baby Food,Baby Care,Karnik PLC,1330.87,30.0,365,931.61
9121393476,219598,3,367.08,Shampoo,Personal Care,Arora-Magar,564.74,35.0,365,1101.24
7202170939,991434,3,237.62,Cookies,Snacks & Munchies,Mital-Oza,365.57,35.0,90,712.86
1429047127,847349,3,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,1041.44,25.0,3,2343.2400000000002
8551965787,34186,1,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,1234.2,25.0,3,925.65
6756882357,26060,3,342.94,Vitamins,Pharmacy,Shah and Sons,428.67,20.0,365,1028.82
618929241,542300,1,255.35,Popcorn,Snacks & Munchies,Gulati-Tandon,392.85,35.0,90,255.35
9711157887,679284,1,877.89,Cough Syrup,Pharmacy,Pant LLC,1097.36,20.0,365,877.89
354149805,382511,3,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,878.17,20.0,7,2107.62
231328814,820541,3,576.22,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",768.29,25.0,365,1728.66
523916986,799459,2,852.02,Vitamins,Pharmacy,"Garg, Kari and Kapur",1065.02,20.0,365,1704.04
1930887811,602241,2,976.55,Nuts,Snacks & Munchies,Bahl-Pau,1502.38,35.0,90,1953.1
9958741781,818522,2,96.09,Cheese,Dairy & Breakfast,Hora-Roy,120.11,20.0,7,192.18
6727230123,6405,3,236.51,Baby Food,Baby Care,Kashyap-Reddy,337.87,30.0,365,709.53
9487368442,992178,2,632.43,Pain Reliever,Pharmacy,Basu and Sons,790.54,20.0,365,1264.86
671459763,133542,3,68.49,Detergent,Household Care,Edwin-Lall,91.32,25.0,365,205.46999999999997
9129957352,451812,2,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",663.56,20.0,365,1061.7
9206073690,991434,3,237.62,Cookies,Snacks & Munchies,Mital-Oza,365.57,35.0,90,712.86
5587148302,18035,2,968.94,Dish Soap,Household Care,Ramesh Inc,1291.92,25.0,365,1937.88
6936256414,564692,3,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",331.77,35.0,365,646.95
3341228576,140489,3,650.2,Soap,Personal Care,"Biswas, Kapoor and Patel",1000.31,35.0,365,1950.6000000000001
4817323453,949818,2,483.05,Biscuits,Snacks & Munchies,Yohannan Inc,743.15,35.0,90,966.1
1163454835,373536,2,494.17,Dog Food,Pet Care,Chauhan-Sabharwal,760.26,35.0,365,988.34
5236061455,532965,3,307.23,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,512.05,40.0,180,921.69
5982829268,478531,3,825.46,Carrots,Fruits & Vegetables,Uppal Group,1100.61,25.0,3,2476.38
1901688056,704868,2,193.46,Detergent,Household Care,"Parikh, Oak and Kara",257.95,25.0,365,386.92
5936051107,798639,1,211.25,Eggs,Dairy & Breakfast,Subramaniam LLC,264.06,20.0,7,211.25
3018272105,585299,3,799.46,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",1229.94,35.0,365,2398.38
3656191983,313754,3,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",210.15,35.0,90,409.79999999999995
5186692805,144124,2,162.67,Detergent,Household Care,Lalla-Srinivasan,216.89,25.0,365,325.34
7281243151,611575,1,482.06,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",803.43,40.0,180,482.06
7906004940,194682,1,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,1303.27,30.0,180,912.29
6354703603,992178,3,632.43,Pain Reliever,Pharmacy,Basu and Sons,790.54,20.0,365,1897.29
6444064733,217710,3,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,73.24,20.0,7,175.77
2405783093,623234,2,329.79,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,549.65,40.0,180,659.58
63363146,136533,2,826.21,Eggs,Dairy & Breakfast,"Raghavan, Magar and Shanker",1032.76,20.0,7,1652.42
7040313500,256783,3,906.54,Pet Treats,Pet Care,"Basu, Thakur and Rege",1394.68,35.0,365,2719.62
5844807259,448752,1,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,160.07
1931703221,876139,1,415.75,Pulses,Grocery & Staples,Cherian-Dara,489.12,15.0,365,415.75
3525336030,18035,1,968.94,Dish Soap,Household Care,Ramesh Inc,1291.92,25.0,365,968.94
4359807852,564692,1,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",331.77,35.0,365,215.65
6946959356,461804,2,310.69,Sugar,Grocery & Staples,"Ghose, Ben and Divan",365.52,15.0,365,621.38
782338627,349294,1,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,1246.33,25.0,3,934.75
4942714391,455755,3,44.09,Detergent,Household Care,Mangal-Sathe,58.79,25.0,365,132.27
919307194,140154,2,171.2,Shampoo,Personal Care,Malhotra LLC,263.38,35.0,365,342.4
6509263423,615545,1,448.16,Soap,Personal Care,Barman Inc,689.48,35.0,365,448.16
7200105089,298985,1,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",229.7,20.0,365,183.76
7120372196,669378,2,212.14,Potatoes,Fruits & Vegetables,Chadha and Sons,282.85,25.0,3,424.28
8710393245,112390,1,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",1350.74,35.0,365,877.98
8862036450,954722,1,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,1027.42,40.0,180,616.45
2087769338,18035,3,968.94,Dish Soap,Household Care,Ramesh Inc,1291.92,25.0,365,2906.82
3349267712,532965,3,307.23,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,512.05,40.0,180,921.69
1689937124,903336,3,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",649.27,15.0,365,1655.6399999999999
4498769995,681063,2,321.28,Mango Drink,Cold Drinks & Juices,Dass and Sons,458.97,30.0,180,642.56
3729771871,578097,2,267.61,Nuts,Snacks & Munchies,Jha Group,411.71,35.0,90,535.22
9065518834,319388,2,657.8,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,939.71,30.0,180,1315.6
7524465290,684939,3,727.95,Lotion,Personal Care,"Sibal, Bhatnagar and Rajan",1119.92,35.0,365,2183.8500000000004
2319921666,839170,1,481.63,Curd,Dairy & Breakfast,Shetty and Sons,602.04,20.0,7,481.63
9541612277,306177,1,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,1282.07,40.0,180,769.24
6303548068,925482,1,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,791.73,40.0,180,475.04
5867651793,927651,3,426.72,Baby Wipes,Baby Care,Narula Group,609.6,30.0,365,1280.16
6405947025,894539,2,445.48,Dish Soap,Household Care,"Pall, Sule and Sood",593.97,25.0,365,890.96
2150790907,833557,3,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",528.59,20.0,7,1268.6100000000001
212856641,26060,1,342.94,Vitamins,Pharmacy,Shah and Sons,428.67,20.0,365,342.94
1686508921,659290,3,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,399.17,20.0,7,958.02
5879579208,757274,1,98.32,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",151.26,35.0,365,98.32
1882682579,587645,3,801.81,Vitamins,Pharmacy,"Sura, Pillay and Mammen",1002.26,20.0,365,2405.43
8370410622,63769,2,878.07,Lotion,Personal Care,Dalal-Shan,1350.88,35.0,365,1756.14
368599691,890232,1,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,617.14,30.0,180,432.0
9282982332,739534,2,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",1326.08,25.0,365,1989.12
4874880100,274207,1,328.51,Cough Syrup,Pharmacy,"Savant, Batta and Mander",410.64,20.0,365,328.51
102639985,89084,2,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",748.54,20.0,7,1197.66
5288207551,760684,2,71.6,Rice,Grocery & Staples,Kanda-Gupta,84.24,15.0,365,143.2
693932743,300159,2,44.35,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",63.36,30.0,180,88.7
2325405669,673058,3,765.76,Cough Syrup,Pharmacy,Balan-Madan,957.2,20.0,365,2297.2799999999997
8152364696,487065,1,374.68,Chips,Snacks & Munchies,Kadakia-Yadav,576.43,35.0,90,374.68
7682359398,324809,1,608.0,Bread,Dairy & Breakfast,Sidhu PLC,760.0,20.0,7,608.0
1742951029,954722,1,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,1027.42,40.0,180,616.45
4799787645,140154,3,171.2,Shampoo,Personal Care,Malhotra LLC,263.38,35.0,365,513.5999999999999
8498666384,930284,2,189.47,Baby Food,Baby Care,"Garg, Saraf and Dutta",270.67,30.0,365,378.94
5013572642,952124,1,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,127.08
8403006958,433521,2,321.33,Diapers,Baby Care,Mahal Group,459.04,30.0,365,642.66
4688831157,53833,2,134.69,Rice,Grocery & Staples,Tella-Master,158.46,15.0,365,269.38
394578210,349294,3,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,1246.33,25.0,3,2804.25
8681711802,56589,3,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",647.21,20.0,365,1553.31
9311399064,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",125.15,35.0,365,81.35
2620581496,34200,2,319.8,Lotion,Personal Care,Munshi-Grewal,492.0,35.0,365,639.6
5116898322,771228,3,83.18,Pet Treats,Pet Care,Raja and Sons,127.97,35.0,365,249.54000000000002
5995819849,707935,3,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",1262.92,35.0,365,2462.7
7690500286,18035,2,968.94,Dish Soap,Household Care,Ramesh Inc,1291.92,25.0,365,1937.88
6107283203,94225,1,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",102.81,25.0,365,77.11
3170417508,942001,3,671.55,Cat Food,Pet Care,Acharya Ltd,1033.15,35.0,365,2014.6499999999999
805682701,57405,3,607.67,Baby Food,Baby Care,Srinivas PLC,868.1,30.0,365,1823.0099999999998
8960508625,970529,1,827.44,Diapers,Baby Care,"Kurian, Patla and Sanghvi",1182.06,30.0,365,827.44
5580397726,186168,1,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",1352.0,35.0,365,878.8
1506599381,491521,2,556.35,Nuts,Snacks & Munchies,Karpe Inc,855.92,35.0,90,1112.7
8424478165,880510,1,951.43,Bread,Dairy & Breakfast,Roy-Char,1189.29,20.0,7,951.43
6083333956,818522,1,96.09,Cheese,Dairy & Breakfast,Hora-Roy,120.11,20.0,7,96.09
9611327860,487931,2,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",834.21,15.0,365,1418.16
9539444766,63769,3,878.07,Lotion,Personal Care,Dalal-Shan,1350.88,35.0,365,2634.21
756168939,4452,1,169.88,Baby Wipes,Baby Care,Morar-Mistry,242.69,30.0,365,169.88
7762624518,171602,1,883.44,Cola,Cold Drinks & Juices,Pal-Sehgal,1262.06,30.0,180,883.44
3681781563,112390,3,877.98,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",1350.74,35.0,365,2633.94
1571085226,991434,3,237.62,Cookies,Snacks & Munchies,Mital-Oza,365.57,35.0,90,712.86
4244306883,604184,3,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",530.07,25.0,365,1192.65
7333141591,876139,3,415.75,Pulses,Grocery & Staples,Cherian-Dara,489.12,15.0,365,1247.25
1199945706,970529,1,827.44,Diapers,Baby Care,"Kurian, Patla and Sanghvi",1182.06,30.0,365,827.44
5895644119,382511,2,702.54,Butter,Dairy & Breakfast,Bora-Thakkar,878.17,20.0,7,1405.08
7112919210,6405,1,236.51,Baby Food,Baby Care,Kashyap-Reddy,337.87,30.0,365,236.51
8315937318,962054,1,16.86,Orange Juice,Cold Drinks & Juices,Toor-Nagar,24.09,30.0,180,16.86
5331800057,990993,3,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,405.69,35.0,90,791.0999999999999
5989265505,228286,2,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,255.83,30.0,180,358.16
7906361274,33955,3,186.08,Frozen Pizza,Instant & Frozen Food,Baral Group,310.13,40.0,180,558.24
6312476146,433521,1,321.33,Diapers,Baby Care,Mahal Group,459.04,30.0,365,321.33
9436272631,613942,3,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",838.46,35.0,365,1635.0
8289791792,552883,2,888.16,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",1184.21,25.0,3,1776.32
7659532788,451812,2,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",663.56,20.0,365,1061.7
1498157233,673058,2,765.76,Cough Syrup,Pharmacy,Balan-Madan,957.2,20.0,365,1531.52
8560951754,942001,3,671.55,Cat Food,Pet Care,Acharya Ltd,1033.15,35.0,365,2014.6499999999999
8764192824,673058,2,765.76,Cough Syrup,Pharmacy,Balan-Madan,957.2,20.0,365,1531.52
1900542981,704868,1,193.46,Detergent,Household Care,"Parikh, Oak and Kara",257.95,25.0,365,193.46
9445683691,799688,3,309.62,Lotion,Personal Care,Arora LLC,476.34,35.0,365,928.86
7719808335,491521,1,556.35,Nuts,Snacks & Munchies,Karpe Inc,855.92,35.0,90,556.35
4865644960,490939,1,80.25,Lotion,Personal Care,"Roy, Barad and De",123.46,35.0,365,80.25
6518276143,53833,2,134.69,Rice,Grocery & Staples,Tella-Master,158.46,15.0,365,269.38
2211459584,114414,1,832.06,Vitamins,Pharmacy,Kara-Golla,1040.07,20.0,365,832.06
6811633572,491314,3,973.44,Ice Cream,Instant & Frozen Food,Banerjee Inc,1622.4,40.0,180,2920.32
1821573240,876139,3,415.75,Pulses,Grocery & Staples,Cherian-Dara,489.12,15.0,365,1247.25
8848227434,723678,3,675.46,Dog Food,Pet Care,"Lall, Datta and Swamy",1039.17,35.0,365,2026.38
7812276711,306177,3,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,1282.07,40.0,180,2307.7200000000003
939966106,354409,3,325.08,Pulses,Grocery & Staples,Bose-Pandit,382.45,15.0,365,975.24
4099108156,94225,2,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",102.81,25.0,365,154.22
5684182622,833557,1,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",528.59,20.0,7,422.87
4916740946,712307,3,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,378.41,30.0,180,794.67
9732307600,144124,1,162.67,Detergent,Household Care,Lalla-Srinivasan,216.89,25.0,365,162.67
9280329883,784827,3,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,391.79,30.0,365,822.75
4284285927,673058,1,765.76,Cough Syrup,Pharmacy,Balan-Madan,957.2,20.0,365,765.76
8701796,672059,2,672.73,Toothpaste,Personal Care,Kaur-Gola,1034.97,35.0,365,1345.46
6834734512,137909,2,864.3,Cough Syrup,Pharmacy,Dalal PLC,1080.37,20.0,365,1728.6
7127377458,448752,3,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,480.21
4754481356,124290,3,39.65,Lotion,Personal Care,Sachdev Group,61.0,35.0,365,118.94999999999999
4726007482,284460,3,505.95,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",674.6,25.0,3,1517.85
2320560482,557908,1,942.37,Vitamins,Pharmacy,Sundaram Inc,1177.96,20.0,365,942.37
1456550348,566052,1,87.3,Pain Reliever,Pharmacy,"Apte, Soman and Raju",109.12,20.0,365,87.3
5370744569,478531,1,825.46,Carrots,Fruits & Vegetables,Uppal Group,1100.61,25.0,3,825.46
5819887962,186168,3,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",1352.0,35.0,365,2636.3999999999996
1929465827,647462,1,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",502.18,35.0,365,326.42
9430139302,120532,1,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,820.62,15.0,365,697.53
3632715912,679321,3,738.46,Cola,Cold Drinks & Juices,Khurana-Dewan,1054.94,30.0,180,2215.38
3356214803,888807,3,230.58,Bread,Dairy & Breakfast,Arya Group,288.23,20.0,7,691.74
2277864850,513199,2,422.23,Cola,Cold Drinks & Juices,Rastogi Inc,603.19,30.0,180,844.46
1754472592,847349,3,781.08,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,1041.44,25.0,3,2343.2400000000002
1833208408,194682,3,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,1303.27,30.0,180,2736.87
6567954047,954722,2,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,1027.42,40.0,180,1232.9
9409585531,448752,3,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,480.21
731371161,927651,1,426.72,Baby Wipes,Baby Care,Narula Group,609.6,30.0,365,426.72
7863496069,349294,3,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,1246.33,25.0,3,2804.25
9043955242,56589,3,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",647.21,20.0,365,1553.31
8257564936,516376,1,877.43,Onions,Fruits & Vegetables,Agarwal-Dhar,1169.91,25.0,3,877.43
7487631571,120532,3,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,820.62,15.0,365,2092.59
4243307535,592784,2,280.35,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",431.31,35.0,90,560.7
5490221933,563740,1,96.33,Chips,Snacks & Munchies,Mann-Kapadia,148.2,35.0,90,96.33
577600718,120385,1,597.91,Pet Treats,Pet Care,Dubey-Sarin,919.86,35.0,365,597.91
1815462789,679865,3,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,409.31,15.0,365,1043.73
896786012,747801,3,277.76,Toilet Cleaner,Household Care,Saha-Vora,370.35,25.0,365,833.28
2610552179,67197,1,552.2,Butter,Dairy & Breakfast,Shetty-Bora,690.25,20.0,7,552.2
6244718082,60619,3,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,1037.73,30.0,180,2179.23
1837634871,652118,2,22.04,Frozen Biryani,Instant & Frozen Food,Agate and Sons,36.73,40.0,180,44.08
8684571382,240179,1,90.56,Cough Syrup,Pharmacy,Ram-Suri,113.2,20.0,365,90.56
1659181364,94225,2,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",102.81,25.0,365,154.22
5626641031,952124,1,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,127.08
1589326447,647462,3,326.42,Lotion,Personal Care,"Balan, Samra and Sekhon",502.18,35.0,365,979.26
5018325783,367391,3,939.55,Baby Wipes,Baby Care,Talwar and Sons,1342.21,30.0,365,2818.6499999999996
5111073873,962054,2,16.86,Orange Juice,Cold Drinks & Juices,Toor-Nagar,24.09,30.0,180,33.72
5953426781,532965,1,307.23,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,512.05,40.0,180,307.23
8966870214,131136,3,37.8,Salt,Grocery & Staples,Deshpande-Rama,44.47,15.0,365,113.39999999999999
6962915277,540618,2,317.05,Popcorn,Snacks & Munchies,Golla-Luthra,487.77,35.0,90,634.1
4309308088,120532,2,697.53,Wheat Flour,Grocery & Staples,Nazareth Ltd,820.62,15.0,365,1395.06
5391068200,659290,3,319.34,Cheese,Dairy & Breakfast,Kapadia-D’Alia,399.17,20.0,7,958.02
4394681222,952124,3,127.08,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,381.24
4791895461,425341,3,486.28,Pet Treats,Pet Care,"Mani, Dhar and Muni",748.12,35.0,365,1458.84
7272011740,848226,1,209.59,Tomatoes,Fruits & Vegetables,Barad and Sons,279.45,25.0,3,209.59
87784691,70969,2,631.7,Carrots,Fruits & Vegetables,Mohan Group,842.27,25.0,3,1263.4
4939105270,444361,3,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",1028.29,20.0,365,2467.89
4622303035,880510,2,951.43,Bread,Dairy & Breakfast,Roy-Char,1189.29,20.0,7,1902.86
3460208027,709916,2,33.76,Detergent,Household Care,Varkey LLC,45.01,25.0,365,67.52
2548125971,183929,1,738.74,Bread,Dairy & Breakfast,"Nagi, Sampath and Khurana",923.42,20.0,7,738.74
2390111460,492958,2,84.2,Lotion,Personal Care,Acharya PLC,129.54,35.0,365,168.4
8309485249,903336,2,551.88,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",649.27,15.0,365,1103.76
8322543480,661577,3,720.95,Cat Food,Pet Care,Majumdar PLC,1109.15,35.0,365,2162.8500000000004
2819200158,60619,1,726.41,Iced Tea,Cold Drinks & Juices,Bhasin LLC,1037.73,30.0,180,726.41
7087151227,600767,1,722.42,Toothpaste,Personal Care,Balan Group,1111.42,35.0,365,722.42
6704234561,962054,1,16.86,Orange Juice,Cold Drinks & Juices,Toor-Nagar,24.09,30.0,180,16.86
6998410196,365133,2,915.45,Dish Soap,Household Care,Hans Inc,1220.6,25.0,365,1830.9
707035635,677542,1,212.61,Toilet Cleaner,Household Care,Thaman-Lanka,283.48,25.0,365,212.61
543400704,767398,3,22.14,Dish Soap,Household Care,"Arya, Sundaram and Pingle",29.52,25.0,365,66.42
3604694195,52729,1,316.02,Cat Food,Pet Care,Saini LLC,486.18,35.0,365,316.02
